Count,Average Steering Change,Steering Change SD,Steering Change SE,Average Distance,Average Distance SD,Average Distance SE,Average Angle,Angle SD,Angle SE
1,0.01999,0.45793,0.06476,0.05051,0.00034,0.00004,0.08053,0.02338,0.00330
2,0.01999,0.44966,0.06359,0.22323,0.01266,0.00179,0.17790,0.05896,0.00833
3,0.01200,0.68341,0.09664,0.36620,0.04457,0.00630,0.04790,0.02588,0.00366
4,0.00000,0.65184,0.09218,0.40075,0.05211,0.00737,0.03771,0.04616,0.00652
5,0.00200,0.54881,0.07761,0.37376,0.06670,0.00943,0.03462,0.06229,0.00881
6,0.01200,0.66200,0.09362,0.32073,0.07383,0.01044,0.02378,0.04482,0.00633
7,0.02000,0.75749,0.10712,0.31229,0.06907,0.00976,0.00352,0.03859,0.00545
8,0.00999,1.02961,0.14560,0.29132,0.06885,0.00973,0.01645,0.04244,0.00600
9,0.00300,0.99686,0.14097,0.28727,0.07705,0.01089,0.00006,0.04827,0.00682
10,0.00100,0.90008,0.12729,0.27682,0.07379,0.01043,0.01139,0.04106,0.00580
11,0.00199,0.95728,0.13538,0.27308,0.07781,0.01100,0.00105,0.04365,0.00617
12,0.00800,0.93179,0.13177,0.26194,0.08256,0.01167,0.00221,0.05259,0.00743
13,0.00499,0.88601,0.12530,0.26845,0.08941,0.01264,0.00821,0.03511,0.00496
14,0.00200,0.76804,0.10861,0.26863,0.08989,0.01271,0.00159,0.04708,0.00665
15,0.00799,0.79166,0.11195,0.27493,0.08238,0.01165,0.00183,0.02779,0.00393
16,0.01999,0.88306,0.12488,0.27191,0.07893,0.01116,0.00000,0.04350,0.00615
17,0.01499,0.79895,0.11298,0.27615,0.08180,0.01156,0.00702,0.03691,0.00521
18,0.00999,0.70851,0.10019,0.27968,0.08003,0.01131,0.00157,0.03941,0.00557
19,0.01999,0.76085,0.10760,0.28924,0.07858,0.01111,0.00716,0.03685,0.00521
20,0.01000,0.72649,0.10274,0.28806,0.07253,0.01025,0.00563,0.03693,0.00522
21,0.00300,0.82258,0.11633,0.28618,0.07388,0.01044,0.00010,0.02813,0.00397
22,0.00000,0.83910,0.11866,0.28250,0.06783,0.00959,0.00466,0.04826,0.00682
23,0.00000,0.83438,0.11800,0.27578,0.06510,0.00920,0.00390,0.02688,0.00380
24,0.00199,0.86394,0.12217,0.27764,0.05982,0.00846,0.00468,0.04233,0.00598
25,0.00100,0.87689,0.12401,0.27515,0.05955,0.00842,0.00509,0.03144,0.00444
26,0.00000,0.84362,0.11930,0.27327,0.05103,0.00721,0.00198,0.04126,0.00583
27,0.00100,0.82773,0.11705,0.27433,0.05858,0.00828,0.00010,0.03057,0.00432
28,0.00199,0.85556,0.12099,0.27538,0.05354,0.00757,0.00310,0.04396,0.00621
29,0.00300,0.81923,0.11585,0.28062,0.05139,0.00726,0.00024,0.02741,0.00387
30,0.00200,0.78095,0.11044,0.27426,0.05931,0.00838,0.00464,0.04211,0.00595
31,0.00100,0.69616,0.09845,0.27984,0.07081,0.01001,0.01448,0.07121,0.01007
32,0.00199,0.78325,0.11076,0.29089,0.11722,0.01657,0.01385,0.09385,0.01327
33,0.00300,0.76468,0.10814,0.29405,0.11952,0.01690,0.01920,0.10210,0.01443
34,0.00199,0.71951,0.10175,0.30022,0.11936,0.01688,0.01805,0.10196,0.01441
35,0.00000,0.75173,0.10631,0.30054,0.11931,0.01687,0.01186,0.10033,0.01418
36,0.00099,0.70423,0.09959,0.29759,0.11959,0.01691,0.00950,0.09753,0.01379
37,0.00199,0.69223,0.09789,0.29529,0.12323,0.01742,0.01187,0.08647,0.01222
38,0.01224,0.77955,0.11136,0.27922,0.05452,0.00778,0.00117,0.02970,0.00424
39,0.02040,0.78596,0.11228,0.28141,0.04679,0.00668,0.00727,0.03452,0.00493
40,0.02040,0.79494,0.11356,0.28719,0.04361,0.00623,0.00098,0.03115,0.00445
41,0.00204,0.80273,0.11467,0.28522,0.04972,0.00710,0.00350,0.04013,0.00573
42,0.00816,0.63143,0.09020,0.29009,0.05176,0.00739,0.00553,0.02596,0.00370
43,0.02040,0.76810,0.10972,0.28511,0.04961,0.00708,0.00786,0.03592,0.00513
44,0.02040,0.86607,0.12372,0.27891,0.04604,0.00657,0.00145,0.02989,0.00427
45,0.00306,0.81618,0.11659,0.28176,0.04739,0.00677,0.00424,0.04268,0.00609
46,0.00000,0.56928,0.08132,0.28002,0.05619,0.00802,0.00422,0.02608,0.00372
47,0.00714,0.61486,0.08783,0.28082,0.06325,0.00903,0.00468,0.03115,0.00445
48,0.02040,0.63131,0.09018,0.28936,0.06246,0.00892,0.01012,0.03073,0.00439
49,0.02040,0.57948,0.08278,0.29342,0.05050,0.00721,0.00291,0.03225,0.00460
50,0.00204,0.61990,0.08855,0.28578,0.04660,0.00665,0.00674,0.02625,0.00375
51,0.00306,0.61315,0.08759,0.28526,0.03933,0.00561,0.00209,0.03151,0.00450
52,0.00714,0.68653,0.09807,0.28157,0.04448,0.00635,0.00456,0.02533,0.00361
53,0.00816,0.75878,0.10839,0.28083,0.04073,0.00581,0.00229,0.02723,0.00389
54,0.01020,0.63911,0.09130,0.28130,0.04356,0.00622,0.00001,0.02908,0.00415
55,0.01530,0.53444,0.07634,0.28330,0.04276,0.00610,0.00334,0.02861,0.00408
56,0.02040,0.57453,0.08207,0.28454,0.03899,0.00557,0.00345,0.02903,0.00414
57,0.02040,0.58553,0.08364,0.28626,0.04070,0.00581,0.00704,0.02404,0.00343
58,0.00510,0.59403,0.08486,0.29341,0.04051,0.00578,0.00232,0.02788,0.00398
59,0.00714,0.59014,0.08430,0.29069,0.04102,0.00586,0.00504,0.02651,0.00378
60,0.01734,0.65819,0.09402,0.29064,0.04535,0.00647,0.00272,0.02722,0.00388
61,0.01326,0.54891,0.07841,0.29292,0.04248,0.00606,0.00080,0.03167,0.00452
62,0.00000,0.51794,0.07399,0.28464,0.04573,0.00653,0.00652,0.02290,0.00327
63,0.00204,0.68444,0.09777,0.28400,0.03936,0.00562,0.00156,0.03530,0.00504
64,0.00816,0.80256,0.11465,0.27789,0.04305,0.00615,0.00739,0.03469,0.00495
65,0.01530,0.68862,0.09837,0.27661,0.04439,0.00634,0.00512,0.03071,0.00438
66,0.02040,0.63910,0.09130,0.28317,0.04220,0.00602,0.00472,0.02778,0.00396
67,0.01734,0.71153,0.10164,0.28208,0.04340,0.00620,0.00524,0.02938,0.00419
68,0.02040,0.65480,0.09354,0.28450,0.04978,0.00711,0.00924,0.02819,0.00402
69,0.01224,0.60739,0.08677,0.29047,0.04456,0.00636,0.00146,0.02819,0.00402
70,0.00510,0.75560,0.10794,0.28116,0.04378,0.00625,0.00941,0.03392,0.00484
