Count,Average Steering Change,Steering Change SD,Steering Change SE,Average Distance,Average Distance SD,Average Distance SE,Average Angle,Angle SD,Angle SE
1,0.00500,0.40672,0.05751,0.03674,0.01408,0.00199,0.00948,0.06209,0.00878
2,0.01299,1.01704,0.14383,0.12057,0.05416,0.00766,0.02807,0.07038,0.00995
3,0.00699,0.91312,0.12913,0.14079,0.09900,0.01400,0.03303,0.07032,0.00994
4,0.00199,0.78408,0.11088,0.15252,0.11923,0.01686,0.04310,0.07835,0.01108
5,0.00500,0.77085,0.10901,0.18521,0.11450,0.01619,0.03394,0.08025,0.01134
6,0.01199,1.03133,0.14585,0.21403,0.11367,0.01607,0.01283,0.06542,0.00925
7,0.02000,0.98274,0.13898,0.22722,0.12395,0.01753,0.00205,0.07766,0.01098
8,0.01199,0.93421,0.13211,0.22137,0.13296,0.01880,0.01185,0.05577,0.00788
9,0.02000,0.91798,0.12982,0.21673,0.13474,0.01905,0.00210,0.07247,0.01024
10,0.02000,0.96156,0.13598,0.22912,0.13688,0.01935,0.01141,0.06161,0.00871
11,0.01000,0.88938,0.12577,0.24378,0.14637,0.02070,0.01707,0.06934,0.00980
12,0.00499,0.91712,0.12970,0.25319,0.14403,0.02036,0.00551,0.06643,0.00939
13,0.00500,1.05101,0.14863,0.25784,0.13145,0.01859,0.00583,0.09197,0.01300
14,0.00999,1.01892,0.14409,0.26293,0.13378,0.01892,0.00342,0.07297,0.01031
15,0.00499,1.06401,0.15047,0.26323,0.13500,0.01909,0.00030,0.07566,0.01069
16,0.01999,1.11139,0.15717,0.25855,0.14849,0.02099,0.00915,0.08752,0.01237
17,0.00999,1.10462,0.15621,0.25370,0.15346,0.02170,0.01873,0.06844,0.00967
18,0.01999,1.14865,0.16244,0.24401,0.15790,0.02233,0.00332,0.06979,0.00987
19,0.00699,1.01965,0.14420,0.25147,0.15216,0.02151,0.02353,0.07093,0.01003
20,0.00999,0.90166,0.12751,0.27695,0.15287,0.02161,0.02557,0.07129,0.01008
21,0.00999,0.98554,0.13937,0.28713,0.18326,0.02591,0.00604,0.06887,0.00974
22,0.02000,0.93983,0.13291,0.29480,0.19328,0.02733,0.00379,0.06756,0.00955
23,0.01500,0.85441,0.12083,0.29304,0.18944,0.02679,0.00575,0.08099,0.01145
24,0.02000,0.93600,0.13237,0.28947,0.18642,0.02636,0.00446,0.07029,0.00994
25,0.01999,1.03019,0.14569,0.29568,0.18186,0.02571,0.00684,0.07997,0.01130
26,0.01999,0.69885,0.09883,0.31186,0.16897,0.02389,0.00886,0.07497,0.01060
27,0.0,0.93327,0.13198,0.29942,0.17394,0.02459,0.01606,0.06553,0.00926
