Count,Average Steering Change,Steering Change SD,Steering Change SE,Average Distance,Average Distance SD,Average Distance SE,Average Angle,Angle SD,Angle SE
1,0.02000,0.46303,0.06548,0.05035,0.00111,0.00015,0.07737,0.03138,0.00443
2,0.01999,0.56115,0.07935,0.22172,0.01999,0.00282,0.17776,0.05966,0.00843
3,0.00999,0.79837,0.11290,0.36567,0.06295,0.00890,0.05863,0.02554,0.00361
4,0.00000,0.84017,0.11881,0.39924,0.08392,0.01186,0.03777,0.06611,0.00934
5,0.00199,0.67660,0.09568,0.37695,0.07932,0.01121,0.03201,0.05507,0.00778
6,0.01200,0.90887,0.12853,0.33213,0.08128,0.01149,0.03916,0.05071,0.00717
7,0.02000,0.90476,0.12795,0.29844,0.09258,0.01309,0.00656,0.04833,0.00683
8,0.01999,0.74779,0.10575,0.29312,0.08527,0.01206,0.00425,0.05208,0.00736
9,0.00800,0.87859,0.12425,0.28046,0.07159,0.01012,0.01297,0.05862,0.00829
10,0.01700,0.92095,0.13024,0.27679,0.07032,0.00994,0.00151,0.05107,0.00722
11,0.01799,0.56069,0.07929,0.26410,0.07490,0.01059,0.01457,0.05157,0.00729
12,0.01000,0.76243,0.10782,0.24333,0.08350,0.01180,0.00317,0.07819,0.01105
13,0.00800,0.82415,0.11655,0.26026,0.08347,0.01180,0.02720,0.09346,0.01321
14,0.00000,0.71874,0.10164,0.28659,0.13392,0.01893,0.02697,0.11597,0.01640
15,0.00099,0.82483,0.11664,0.29133,0.14577,0.02061,0.01794,0.11641,0.01646
16,0.01300,0.84260,0.11916,0.29141,0.16013,0.02264,0.01597,0.11771,0.01664
17,0.00300,0.53379,0.07549,0.29645,0.16464,0.02328,0.01013,0.11333,0.01602
18,0.00300,0.82118,0.11613,0.29783,0.17330,0.02450,0.00274,0.10507,0.01485
19,0.0,0.81117,0.11471,0.29500,0.16204,0.02291,0.00154,0.10954,0.01549
20,0.00204,0.73324,0.10474,0.28125,0.09132,0.01304,0.00008,0.07953,0.01136
21,0.00510,0.71244,0.10177,0.27664,0.10895,0.01556,0.00369,0.07237,0.01033
22,0.01734,0.67040,0.09577,0.28140,0.10946,0.01563,0.00139,0.05871,0.00838
23,0.01326,0.68606,0.09800,0.29164,0.10135,0.01447,0.00680,0.06097,0.00871
24,0.00000,0.75768,0.10824,0.29146,0.10125,0.01446,0.01080,0.06972,0.00996
25,0.00714,0.67665,0.09666,0.29883,0.12771,0.01824,0.02678,0.07717,0.01102
26,0.02040,0.78317,0.11188,0.30211,0.15481,0.02211,0.01148,0.08077,0.01153
27,0.01250,0.68064,0.09824,0.29621,0.11820,0.01706,0.02126,0.10275,0.01483
28,0.00520,0.61755,0.08913,0.31364,0.13500,0.01948,0.02224,0.09849,0.01421
29,0.02127,0.54409,0.07936,0.29266,0.09913,0.01446,0.01365,0.04894,0.00713
30,0.01063,0.69266,0.10103,0.28189,0.10721,0.01563,0.00800,0.04356,0.00635
31,0.00531,0.78950,0.11516,0.27630,0.09304,0.01357,0.00323,0.05795,0.00845
32,0.00000,0.74740,0.10902,0.27274,0.08152,0.01189,0.00471,0.06491,0.00946
33,0.00000,0.59223,0.08638,0.27826,0.07498,0.01093,0.00875,0.06202,0.00904
34,0.01063,0.64072,0.09345,0.29155,0.07828,0.01141,0.00554,0.03829,0.00558
35,0.02127,0.86379,0.12599,0.28940,0.07009,0.01022,0.00954,0.04440,0.00647
36,0.02127,0.63327,0.09237,0.28008,0.06947,0.01013,0.00046,0.05739,0.00837
37,0.00000,0.62074,0.09054,0.27294,0.08154,0.01189,0.00503,0.05023,0.00732
38,0.00319,0.68076,0.09930,0.27822,0.07437,0.01084,0.00438,0.05408,0.00788
39,0.00000,0.58327,0.08507,0.28310,0.08158,0.01190,0.00460,0.04189,0.00611
40,0.00744,0.74747,0.10903,0.28924,0.09133,0.01332,0.00132,0.04167,0.00607
41,0.00744,0.63060,0.09198,0.28647,0.10042,0.01464,0.00462,0.04301,0.00627
42,0.00000,0.59929,0.08741,0.28643,0.11370,0.01658,0.00066,0.04690,0.00684
43,0.00000,0.76059,0.11094,0.28660,0.12059,0.01759,0.00214,0.04955,0.00722
44,0.00000,0.64733,0.09442,0.29262,0.14141,0.02062,0.00857,0.05257,0.00766
45,0.00217,0.63012,0.09290,0.28501,0.06295,0.00928,0.00047,0.05241,0.00772
46,0.00217,0.73425,0.10825,0.28292,0.07211,0.01063,0.01165,0.04305,0.00634
47,0.00000,0.62232,0.09175,0.27873,0.09667,0.01425,0.01235,0.05223,0.00770
48,0.00326,0.59722,0.08805,0.27638,0.10974,0.01618,0.00469,0.04927,0.00726
49,0.01956,0.63592,0.09376,0.28937,0.11190,0.01650,0.02004,0.05616,0.00828
50,0.01847,0.48904,0.07210,0.29739,0.10336,0.01524,0.01350,0.06321,0.00932
51,0.00543,0.66759,0.09843,0.29860,0.09477,0.01397,0.01179,0.09522,0.01403
52,0.00760,0.72163,0.10639,0.29524,0.12021,0.01772,0.00244,0.10458,0.01542
53,0.00543,0.71225,0.10501,0.30979,0.14207,0.02094,0.01970,0.10218,0.01506
54,0.00111,0.77348,0.11530,0.30406,0.15126,0.02254,0.03275,0.12130,0.01808
55,0.00000,0.80587,0.12148,0.28781,0.08851,0.01334,0.00944,0.08295,0.01250
56,0.00340,0.58924,0.08883,0.29834,0.07547,0.01137,0.01091,0.08466,0.01276
57,0.00795,0.55215,0.08324,0.30219,0.11657,0.01757,0.02534,0.08621,0.01299
58,0.02045,0.61564,0.09281,0.33014,0.18028,0.02717,0.01910,0.09462,0.01426
59,0.01395,0.70019,0.10677,0.32641,0.12384,0.01888,0.00753,0.04692,0.00715
60,0.01395,0.63806,0.09730,0.32268,0.14618,0.02229,0.01091,0.04898,0.00746
61,0.01511,0.72741,0.11092,0.31702,0.13553,0.02066,0.00760,0.05403,0.00824
62,0.00000,0.69666,0.10624,0.31009,0.10403,0.01586,0.01455,0.05724,0.00872
63,0.00000,0.46053,0.07023,0.28623,0.06186,0.00943,0.01077,0.07396,0.01127
64,0.00000,0.69298,0.10567,0.26438,0.08047,0.01227,0.02255,0.07701,0.01174
65,0.00000,0.66725,0.10175,0.27433,0.07952,0.01212,0.01786,0.08972,0.01368
66,0.00581,0.74312,0.11332,0.29421,0.11976,0.01826,0.00686,0.08109,0.01236
67,0.01976,0.66228,0.10099,0.30302,0.18064,0.02754,0.00347,0.10023,0.01528
68,0.00238,0.44707,0.06898,0.29410,0.13568,0.02093,0.01094,0.11130,0.01717
69,0.00243,0.67507,0.10542,0.29038,0.10116,0.01579,0.00185,0.07278,0.01136
70,0.00243,0.56890,0.08884,0.30606,0.17094,0.02669,0.00738,0.06778,0.01058
71,0.01499,0.61147,0.09668,0.28989,0.12212,0.01931,0.00686,0.03761,0.00594
72,0.00625,0.74121,0.11719,0.29665,0.11198,0.01770,0.01090,0.05701,0.00901
73,0.00625,0.70375,0.11127,0.29041,0.10018,0.01584,0.00932,0.04203,0.00664
74,0.02124,0.57509,0.09093,0.28157,0.09564,0.01512,0.00118,0.03754,0.00593
75,0.01624,0.64433,0.10187,0.28011,0.07576,0.01197,0.01051,0.06370,0.01007
76,0.00125,0.42389,0.06702,0.27251,0.06641,0.01050,0.00293,0.05906,0.00933
77,0.00249,0.54186,0.08567,0.26890,0.07739,0.01223,0.00289,0.04565,0.00721
78,0.02499,0.63255,0.10001,0.28652,0.05765,0.00911,0.00411,0.04947,0.00782
79,0.02500,0.61471,0.09719,0.28861,0.06421,0.01015,0.01344,0.04238,0.00670
80,0.00874,0.53384,0.08440,0.28227,0.06955,0.01099,0.00416,0.03516,0.00556
81,0.01000,0.59657,0.09432,0.29161,0.07259,0.01147,0.00267,0.03637,0.00575
82,0.01499,0.60448,0.09557,0.29253,0.09428,0.01490,0.01681,0.05420,0.00857
83,0.00624,0.61898,0.09787,0.29460,0.10707,0.01692,0.00484,0.03940,0.00623
84,0.00249,0.57161,0.09038,0.30381,0.10388,0.01642,0.00409,0.05798,0.00916
85,0.00374,0.54087,0.08552,0.31444,0.12404,0.01961,0.00702,0.06704,0.01060
86,0.00250,0.54999,0.08696,0.32019,0.17909,0.02831,0.01778,0.06578,0.01040
87,0.00000,0.63042,0.10094,0.27995,0.06808,0.01090,0.00055,0.04185,0.00670
88,0.00128,0.63533,0.10173,0.27532,0.06117,0.00979,0.01494,0.06713,0.01075
89,0.00000,0.53911,0.08632,0.27386,0.07768,0.01244,0.00632,0.08193,0.01311
90,0.00128,0.73750,0.11809,0.28607,0.09156,0.01466,0.00103,0.07534,0.01206
91,0.00256,0.63396,0.10151,0.29688,0.12723,0.02037,0.00190,0.04473,0.00716
92,0.00000,0.51241,0.08205,0.29825,0.15084,0.02415,0.00296,0.04890,0.00783
93,0.00394,0.59064,0.09581,0.28880,0.05916,0.00959,0.00432,0.05970,0.00968
94,0.01578,0.61302,0.09944,0.30327,0.06545,0.01061,0.00077,0.04021,0.00652
95,0.02368,0.54624,0.08861,0.30284,0.07442,0.01207,0.00274,0.04439,0.00720
96,0.02631,0.63367,0.10279,0.30523,0.07240,0.01174,0.02051,0.05370,0.00871
97,0.00131,0.69381,0.11255,0.29864,0.07135,0.01157,0.00396,0.06159,0.00999
98,0.0,0.50873,0.08252,0.29271,0.06092,0.00988,0.00354,0.05163,0.00837
99,0.00131,0.66495,0.10787,0.29677,0.07386,0.01198,0.00488,0.03909,0.00634
100,0.00131,0.77148,0.12515,0.29623,0.07292,0.01182,0.01189,0.05152,0.00835
101,0.00000,0.49097,0.07964,0.29256,0.07014,0.01137,0.00497,0.05420,0.00879
102,0.00263,0.53593,0.08694,0.30327,0.09185,0.01490,0.00064,0.04884,0.00792
103,0.00131,0.77904,0.12637,0.30479,0.11497,0.01865,0.01096,0.04408,0.00715
104,0.00000,0.57697,0.09359,0.31690,0.10755,0.01744,0.00032,0.06978,0.01132
105,0.00000,0.55713,0.09037,0.32146,0.12582,0.02041,0.01608,0.09947,0.01613
106,0.00131,0.60300,0.09782,0.32346,0.19903,0.03228,0.00434,0.13930,0.02259
107,0.00270,0.58862,0.09676,0.28962,0.08306,0.01365,0.02369,0.11403,0.01874
108,0.00000,0.54014,0.08879,0.30856,0.13423,0.02206,0.02499,0.14258,0.02344
