Count,Average Steering Change,Steering Change SD,Steering Change SE,Average Distance,Average Distance SD,Average Distance SE,Average Angle,Angle SD,Angle SE
1,0.02000,0.29631,0.04190,0.05037,0.00092,0.00013,0.08351,0.00203,0.00028
2,0.01999,0.16031,0.02267,0.22164,0.01955,0.00276,0.18395,0.03676,0.00519
3,0.01499,0.81377,0.11508,0.36479,0.06177,0.00873,0.05082,0.03621,0.00512
4,0.00499,0.67425,0.09535,0.40263,0.08908,0.01259,0.04384,0.05466,0.00773
5,0.00999,0.75940,0.10739,0.37085,0.12358,0.01747,0.05548,0.04516,0.00638
6,0.00200,0.91547,0.12946,0.28716,0.13422,0.01898,0.06783,0.05768,0.00815
7,0.02040,1.22374,0.17482,0.20879,0.05431,0.00775,0.02198,0.06869,0.00981
8,0.02040,1.14957,0.16422,0.18592,0.06125,0.00875,0.01364,0.08270,0.01181
9,0.00510,0.99099,0.14157,0.17931,0.12583,0.01797,0.02515,0.07721,0.01103
10,0.02040,1.03371,0.14767,0.16454,0.22196,0.03170,0.03232,0.10405,0.01486
11,0.01562,0.99740,0.14396,0.14199,0.05202,0.00750,0.01478,0.06069,0.00876
12,0.00833,0.97741,0.14107,0.14150,0.04974,0.00717,0.00870,0.04836,0.00698
13,0.02083,1.12938,0.16301,0.14147,0.06173,0.00890,0.01346,0.07697,0.01110
14,0.02083,1.19337,0.17224,0.16529,0.10063,0.01452,0.03074,0.11368,0.01640
15,0.00520,0.97948,0.14137,0.19274,0.18708,0.02700,0.02117,0.13505,0.01949
16,0.02083,1.14631,0.16545,0.19065,0.20274,0.02926,0.03179,0.14811,0.02137
17,0.02127,1.04218,0.15201,0.18729,0.14534,0.02120,0.04308,0.11704,0.01707
18,0.01063,1.00185,0.14613,0.18141,0.14090,0.02055,0.01758,0.12759,0.01861
19,0.02127,1.09163,0.15923,0.18999,0.15128,0.02206,0.03454,0.12182,0.01777
20,0.01595,1.15988,0.16918,0.20947,0.19002,0.02771,0.03277,0.12442,0.01814
21,0.00543,1.01484,0.14963,0.20440,0.18179,0.02680,0.02050,0.10760,0.01586
22,0.02222,1.02970,0.15349,0.18203,0.15844,0.02361,0.00472,0.07778,0.01159
23,0.02272,1.09541,0.16514,0.17209,0.05784,0.00872,0.01527,0.03951,0.00595
24,0.01136,1.14514,0.17263,0.16929,0.05404,0.00814,0.00726,0.03836,0.00578
25,0.02272,1.06501,0.16055,0.16679,0.05101,0.00769,0.00006,0.03946,0.00594
26,0.02272,1.06303,0.16025,0.16668,0.05920,0.00892,0.00273,0.03952,0.00595
27,0.01136,0.99634,0.15020,0.16965,0.04873,0.00734,0.00119,0.04208,0.00634
28,0.01704,1.06220,0.16013,0.16615,0.05438,0.00819,0.00393,0.03787,0.00571
29,0.01704,1.21664,0.18341,0.16732,0.05395,0.00813,0.00589,0.04182,0.00630
30,0.02272,1.18040,0.17795,0.17396,0.05365,0.00808,0.00653,0.04282,0.00645
31,0.01704,1.08580,0.16369,0.17408,0.05343,0.00805,0.00532,0.03685,0.00555
32,0.02272,1.17591,0.17727,0.16888,0.06143,0.00926,0.00484,0.04265,0.00643
33,0.01704,1.10720,0.16691,0.16488,0.06111,0.00921,0.00181,0.04313,0.00650
34,0.01704,1.09730,0.16542,0.16362,0.06252,0.00942,0.00207,0.03981,0.00600
35,0.02272,1.13825,0.17159,0.16754,0.05786,0.00872,0.00356,0.04316,0.00650
36,0.01704,1.21813,0.18364,0.16738,0.05698,0.00859,0.00023,0.03486,0.00525
37,0.01704,1.20787,0.18209,0.17000,0.05656,0.00852,0.00078,0.04012,0.00604
38,0.02045,1.04192,0.15707,0.16735,0.05226,0.00787,0.00296,0.03513,0.00529
39,0.01704,1.08742,0.16393,0.16990,0.05555,0.00837,0.00600,0.03635,0.00548
40,0.02272,1.18697,0.17894,0.16872,0.05135,0.00774,0.00187,0.03510,0.00529
41,0.02272,1.27294,0.19190,0.17302,0.05895,0.00888,0.00375,0.03441,0.00518
42,0.01931,1.18950,0.17932,0.17215,0.05534,0.00834,0.00190,0.03632,0.00547
43,0.02272,1.10074,0.16594,0.17539,0.05968,0.00899,0.00344,0.03423,0.00516
44,0.01136,1.13261,0.17074,0.17220,0.05952,0.00897,0.00284,0.03963,0.00597
45,0.01477,1.11490,0.16807,0.18146,0.06169,0.00930,0.00998,0.03060,0.00461
46,0.01363,1.10727,0.16692,0.18224,0.05417,0.00816,0.00538,0.03507,0.00528
47,0.01363,1.16391,0.17546,0.17774,0.05348,0.00806,0.00234,0.03506,0.00528
48,0.01931,1.27333,0.19196,0.17364,0.05386,0.00812,0.00162,0.03341,0.00503
49,0.01931,1.16975,0.17634,0.17623,0.05258,0.00792,0.00214,0.04646,0.00700
50,0.01136,1.24384,0.18751,0.17696,0.05559,0.00838,0.00461,0.03458,0.00521
51,0.01363,1.16464,0.17557,0.17455,0.06016,0.00907,0.00264,0.03748,0.00565
52,0.01363,1.13214,0.17067,0.17505,0.05898,0.00889,0.00726,0.04011,0.00604
