Count,Average Steering Change,Steering Change SD,Steering Change SE,Average Distance,Average Distance SD,Average Distance SE,Average Angle,Angle SD,Angle SE
1,0.04687,0.48748,0.12187,0.04419,0.00600,0.00150,0.04241,0.05787,0.01446
2,0.02500,0.98646,0.24661,0.14940,0.04389,0.01097,0.06572,0.06194,0.01548
3,0.04062,0.73212,0.18303,0.16982,0.09698,0.02424,0.00233,0.06051,0.01512
4,0.02187,0.97499,0.24374,0.13877,0.10159,0.02539,0.05315,0.05218,0.01304
5,0.04687,0.59384,0.14846,0.10997,0.07092,0.01773,0.03503,0.05733,0.01433
6,0.02187,0.78858,0.19714,0.10166,0.05885,0.01471,0.01959,0.07464,0.01866
7,0.03125,0.98470,0.24617,0.09907,0.07525,0.01881,0.00662,0.05621,0.01405
8,0.00937,0.37342,0.09335,0.09719,0.04960,0.01240,0.01892,0.08698,0.02174
9,0.04687,0.78570,0.19642,0.08774,0.06229,0.01557,0.03572,0.07295,0.01823
10,0.06249,0.94529,0.23632,0.09999,0.07395,0.01848,0.00506,0.06496,0.01624
11,0.04687,1.17944,0.29486,0.10279,0.07275,0.01818,0.00657,0.05240,0.01310
12,0.06249,1.12005,0.28001,0.12490,0.07176,0.01794,0.03261,0.04843,0.01210
13,0.03125,0.76808,0.19202,0.11505,0.09348,0.02337,0.01089,0.04838,0.01209
14,0.06250,0.97891,0.24472,0.09457,0.11172,0.02793,0.00608,0.06229,0.01557
15,0.06250,1.00085,0.25021,0.12505,0.07773,0.01943,0.00564,0.07132,0.01783
16,0.03750,0.99286,0.24821,0.12398,0.07351,0.01837,0.02064,0.05011,0.01252
17,0.00312,0.97266,0.24316,0.11833,0.06670,0.01667,0.01111,0.07582,0.01895
18,0.05312,0.73579,0.18394,0.09207,0.06913,0.01728,0.01554,0.06692,0.01673
19,0.06249,0.95924,0.23981,0.09101,0.06693,0.01673,0.03064,0.06799,0.01699
20,0.01562,0.76825,0.19206,0.08975,0.06394,0.01598,0.00987,0.06745,0.01686
21,0.06250,0.90958,0.22739,0.08750,0.05030,0.01257,0.03370,0.05660,0.01415
22,0.05312,1.02278,0.25569,0.09506,0.05825,0.01456,0.01114,0.06842,0.01710
23,0.02187,0.96662,0.24165,0.08804,0.07481,0.01870,0.01393,0.07521,0.01880
24,0.00000,0.93457,0.23364,0.11360,0.07021,0.01755,0.02248,0.04622,0.01155
25,0.03125,1.06856,0.26714,0.10939,0.07674,0.01918,0.01712,0.08571,0.02142
26,0.03750,0.82566,0.20641,0.09910,0.07326,0.01831,0.02347,0.08783,0.02195
27,0.00625,0.64465,0.16116,0.13864,0.10080,0.02520,0.00979,0.06117,0.01529
28,0.02499,0.81566,0.20391,0.14364,0.13371,0.03342,0.01403,0.06431,0.01607
29,0.04687,0.68453,0.17113,0.13445,0.14274,0.03568,0.01079,0.07193,0.01798
30,0.00312,0.73260,0.18315,0.16016,0.13773,0.03443,0.00386,0.04564,0.01141
31,0.00937,1.00642,0.25160,0.16483,0.12699,0.03174,0.00554,0.05682,0.01420
32,0.06250,0.92457,0.23114,0.16272,0.09379,0.02344,0.02804,0.07396,0.01849
33,0.03750,0.93949,0.23487,0.13722,0.08274,0.02068,0.03932,0.07291,0.01822
34,0.02500,0.96969,0.24242,0.11842,0.09716,0.02429,0.02147,0.08482,0.02120
35,0.04062,1.02014,0.25503,0.13221,0.11497,0.02874,0.00524,0.06295,0.01573
36,0.03125,1.16577,0.29144,0.13898,0.12974,0.03243,0.01557,0.05459,0.01364
37,0.05625,1.19659,0.29914,0.15165,0.15347,0.03836,0.01295,0.06649,0.01662
38,0.02187,0.91616,0.22904,0.14755,0.16536,0.04134,0.01381,0.07012,0.01753
39,0.00625,0.87265,0.21816,0.17539,0.14707,0.03676,0.00992,0.08651,0.02162
40,0.06250,0.58296,0.14574,0.17809,0.16245,0.04061,0.01554,0.08212,0.02053
41,0.04687,0.67139,0.16784,0.17266,0.15939,0.03984,0.02839,0.06734,0.01683
42,0.02187,0.79901,0.19975,0.17567,0.14069,0.03517,0.00340,0.04034,0.01008
43,0.05624,1.03996,0.25999,0.14997,0.11389,0.02847,0.00233,0.08013,0.02003
44,0.00624,0.68894,0.17223,0.15439,0.11071,0.02767,0.01189,0.07498,0.01874
45,0.06250,0.96298,0.24074,0.19492,0.12171,0.03042,0.02996,0.06567,0.01641
46,0.05624,0.85948,0.21487,0.21344,0.11862,0.02965,0.01355,0.08317,0.02079
47,0.04062,0.74879,0.18719,0.19566,0.09336,0.02334,0.04149,0.04905,0.01226
