Count,Average Steering Change,Steering Change SD,Steering Change SE,Average Distance,Average Distance SD,Average Distance SE,Average Angle,Angle SD,Angle SE
746,0.00600,0.84815,0.11994,0.15080,0.13349,0.01887,0.00513,0.06507,0.00920
747,0.00799,1.06114,0.15006,0.15005,0.13554,0.01916,0.01157,0.05792,0.00819
748,0.01200,1.01393,0.14339,0.15244,0.13103,0.01853,0.00519,0.07146,0.01010
749,0.00500,0.94827,0.13410,0.15132,0.12052,0.01704,0.00271,0.07690,0.01087
750,0.01999,0.90255,0.12764,0.15117,0.12084,0.01708,0.01235,0.06967,0.00985
751,0.01499,0.88967,0.12581,0.15933,0.12197,0.01724,0.00482,0.06201,0.00876
752,0.00299,0.89063,0.12595,0.16314,0.11409,0.01613,0.00597,0.07186,0.01016
753,0.00000,0.96612,0.13663,0.17215,0.12374,0.01750,0.00312,0.06207,0.00877
754,0.01200,0.89540,0.12662,0.17926,0.15045,0.02127,0.02027,0.06101,0.00862
755,0.01999,0.94191,0.13320,0.17989,0.14395,0.02035,0.00931,0.06808,0.00962
756,0.01500,0.96908,0.13704,0.17345,0.12849,0.01817,0.01029,0.06613,0.00935
757,0.01700,0.95276,0.13474,0.17373,0.12585,0.01779,0.00199,0.06739,0.00953
758,0.00100,0.98206,0.13888,0.17264,0.13113,0.01854,0.00335,0.05728,0.00810
759,0.01999,1.16055,0.16412,0.16563,0.13857,0.01959,0.00090,0.06057,0.00856
760,0.01999,0.91290,0.12910,0.16478,0.14099,0.01993,0.00126,0.07232,0.01022
761,0.00699,0.97262,0.13754,0.16930,0.15112,0.02137,0.00357,0.05355,0.00757
762,0.02000,0.88893,0.12571,0.16255,0.14100,0.01994,0.00883,0.06751,0.00954
763,0.01999,1.00637,0.14232,0.17135,0.12601,0.01782,0.00621,0.07534,0.01065
764,0.00699,0.94143,0.13313,0.18001,0.12782,0.01807,0.01656,0.06375,0.00901
765,0.01999,0.92374,0.13063,0.18633,0.13950,0.01972,0.00357,0.06507,0.00920
766,0.02000,0.92628,0.13099,0.18281,0.14528,0.02054,0.00526,0.05746,0.00812
767,0.00699,0.99799,0.14113,0.17588,0.14421,0.02039,0.00819,0.06803,0.00962
768,0.01999,0.88294,0.12486,0.18013,0.14985,0.02119,0.00722,0.05744,0.00812
769,0.02000,0.95843,0.13554,0.18180,0.13904,0.01966,0.00534,0.06598,0.00933
770,0.00499,0.79014,0.11174,0.19071,0.14216,0.02010,0.01334,0.06004,0.00849
771,0.01499,0.88267,0.12482,0.19443,0.14288,0.02020,0.00360,0.06602,0.00933
772,0.01999,0.91504,0.12940,0.18448,0.13976,0.01976,0.00707,0.06694,0.00946
773,0.00199,1.00254,0.14178,0.18359,0.14338,0.02027,0.00574,0.06156,0.00870
774,0.00999,1.12205,0.15868,0.17911,0.14071,0.01990,0.00302,0.06591,0.00932
775,0.01000,0.93204,0.13181,0.18356,0.12970,0.01834,0.00379,0.06730,0.00951
776,0.02000,0.83096,0.11751,0.18363,0.11746,0.01661,0.00753,0.05482,0.00775
777,0.00000,0.88538,0.12521,0.16784,0.13287,0.01879,0.00082,0.06217,0.00879
778,0.01500,0.87825,0.12420,0.17544,0.13891,0.01964,0.01567,0.05634,0.00796
779,0.02000,0.96015,0.13578,0.17609,0.13134,0.01857,0.01508,0.06556,0.00927
