Count,Average Steering Change,Steering Change SD,Steering Change SE,Average Distance,Average Distance SD,Average Distance SE,Average Angle,Angle SD,Angle SE
1,0.00200,0.36891,0.05217,0.04021,0.00654,0.00092,0.02190,0.06071,0.00858
2,0.01999,1.04412,0.14766,0.12317,0.04136,0.00585,0.03542,0.05300,0.00749
3,0.01999,0.87954,0.12438,0.12971,0.08585,0.01214,0.02510,0.06491,0.00918
4,0.00299,0.78837,0.11149,0.12809,0.10325,0.01460,0.01200,0.06768,0.00957
5,0.00199,0.98224,0.13890,0.15375,0.10585,0.01496,0.01574,0.07259,0.01026
6,0.00199,0.90922,0.12858,0.17657,0.11175,0.01580,0.01536,0.06686,0.00945
7,0.00499,0.97827,0.13834,0.18396,0.10793,0.01526,0.00507,0.08386,0.01186
8,0.01799,0.76280,0.10787,0.18275,0.11619,0.01643,0.02631,0.06755,0.00955
9,0.00699,0.94525,0.13367,0.17996,0.11955,0.01690,0.00283,0.05966,0.00843
10,0.00199,0.84308,0.11923,0.19052,0.11634,0.01645,0.01867,0.06814,0.00963
11,0.00199,0.93600,0.13237,0.19264,0.11340,0.01603,0.00809,0.06152,0.00870
12,0.00300,0.81335,0.11502,0.20914,0.11717,0.01657,0.01845,0.06989,0.00988
13,0.00199,0.85509,0.12092,0.22367,0.12954,0.01832,0.00685,0.06380,0.00902
14,0.00199,0.78114,0.11047,0.22367,0.13992,0.01978,0.00238,0.07887,0.01115
15,0.01200,0.95982,0.13573,0.23076,0.15202,0.02149,0.00203,0.07176,0.01014
16,0.01999,0.65574,0.09273,0.22695,0.15517,0.02194,0.00764,0.07152,0.01011
17,0.00300,0.90440,0.12790,0.25508,0.14325,0.02025,0.03532,0.07486,0.01058
18,0.01699,0.92280,0.13050,0.27923,0.15587,0.02204,0.02307,0.07931,0.01121
19,0.00800,0.94748,0.13399,0.28509,0.18563,0.02625,0.00201,0.07027,0.00993
20,0.00300,0.79230,0.11204,0.29811,0.19393,0.02742,0.01485,0.05802,0.00820
21,0.00299,0.82767,0.11705,0.31773,0.20096,0.02842,0.01770,0.06861,0.00970
22,0.01699,0.93939,0.13285,0.33849,0.21611,0.03056,0.00745,0.07010,0.00991
23,0.00799,0.79764,0.11280,0.35229,0.21689,0.03067,0.00810,0.06072,0.00858
24,0.00199,0.88735,0.12549,0.36061,0.21445,0.03032,0.00625,0.06462,0.00913
25,0.01299,1.01704,0.14383,0.36137,0.20066,0.02837,0.00457,0.06082,0.00860
26,0.02000,0.94090,0.13306,0.35870,0.19624,0.02775,0.00219,0.06264,0.00885
27,0.01799,0.93886,0.13277,0.35040,0.19668,0.02781,0.00949,0.07145,0.01010
28,0.00300,0.85125,0.12038,0.34677,0.20045,0.02834,0.00408,0.06805,0.00962
