Count,Average Steering Change,Steering Change SD,Steering Change SE,Average Distance,Average Distance SD,Average Distance SE,Average Angle,Angle SD,Angle SE
1,0.01500,0.44813,0.06337,0.05012,0.00152,0.00021,0.07727,0.03038,0.00429
2,0.01999,0.60967,0.08622,0.21845,0.02606,0.00368,0.17549,0.05837,0.00825
3,0.00700,0.75465,0.10672,0.35487,0.07709,0.01090,0.05287,0.02810,0.00397
4,0.00499,0.63152,0.08931,0.38738,0.09368,0.01324,0.03448,0.06229,0.00881
5,0.02000,0.76889,0.10873,0.36669,0.07410,0.01048,0.04305,0.04246,0.00600
6,0.01999,0.85052,0.12028,0.30555,0.05915,0.00836,0.04482,0.04382,0.00619
7,0.00999,0.83354,0.11788,0.27063,0.06015,0.00850,0.00930,0.03586,0.00507
8,0.01499,0.93478,0.13219,0.24783,0.06439,0.00910,0.01181,0.04792,0.00677
9,0.00999,0.89207,0.12615,0.23210,0.08145,0.01151,0.01096,0.05357,0.00757
10,0.01499,0.89795,0.12699,0.22198,0.08388,0.01186,0.01024,0.03382,0.00478
11,0.02000,0.96078,0.13587,0.21544,0.07200,0.01018,0.00471,0.04614,0.00652
12,0.00100,0.80202,0.11342,0.21664,0.07633,0.01079,0.01381,0.04753,0.00672
13,0.00700,0.78867,0.11153,0.23400,0.07352,0.01039,0.01187,0.03207,0.00453
14,0.01699,0.97255,0.13753,0.23488,0.07595,0.01074,0.00747,0.03925,0.00555
15,0.02000,0.86919,0.12292,0.23702,0.06845,0.00968,0.00022,0.04285,0.00606
16,0.00999,0.80392,0.11369,0.22989,0.06098,0.00862,0.00351,0.04466,0.00631
17,0.01500,0.90499,0.12798,0.23301,0.06423,0.00908,0.00511,0.03892,0.00550
18,0.01999,0.97467,0.13784,0.23717,0.06503,0.00919,0.00097,0.04139,0.00585
19,0.01999,0.76615,0.10835,0.23630,0.07289,0.01030,0.00171,0.03629,0.00513
20,0.00999,0.73443,0.10386,0.23671,0.07277,0.01029,0.00355,0.03832,0.00541
21,0.00599,0.66653,0.09426,0.23884,0.07041,0.00995,0.00216,0.02980,0.00421
22,0.00199,0.76209,0.10777,0.23781,0.06220,0.00879,0.00737,0.04628,0.00654
23,0.01500,0.82190,0.11623,0.23326,0.06500,0.00919,0.00122,0.02989,0.00422
24,0.01999,0.83636,0.11827,0.24126,0.07472,0.01056,0.01596,0.04509,0.00637
25,0.01299,0.73537,0.10399,0.24419,0.08081,0.01142,0.00020,0.03424,0.00484
26,0.01199,0.61526,0.08701,0.24680,0.08082,0.01143,0.00497,0.03741,0.00529
27,0.01299,0.78611,0.11117,0.23894,0.07058,0.00998,0.00826,0.03585,0.00507
28,0.01999,0.88701,0.12544,0.23639,0.06413,0.00907,0.00590,0.04171,0.00590
29,0.01999,0.79107,0.11187,0.23152,0.05339,0.00755,0.00448,0.03806,0.00538
30,0.01199,0.74293,0.10506,0.23205,0.06171,0.00872,0.00190,0.03685,0.00521
31,0.01799,0.75794,0.10718,0.22654,0.05951,0.00841,0.00702,0.02754,0.00389
32,0.01999,0.72553,0.10260,0.22527,0.06826,0.00965,0.00750,0.04392,0.00621
33,0.01300,0.64736,0.09155,0.23406,0.05996,0.00848,0.00621,0.03082,0.00435
34,0.01999,0.75999,0.10748,0.23552,0.06930,0.00980,0.00407,0.04118,0.00582
35,0.02000,0.79636,0.11262,0.23252,0.07121,0.01007,0.00103,0.03305,0.00467
36,0.01199,0.65806,0.09306,0.23845,0.06729,0.00951,0.01134,0.03783,0.00535
37,0.01999,0.79158,0.11194,0.24339,0.06376,0.00901,0.00137,0.02966,0.00419
38,0.01199,0.83919,0.11868,0.24526,0.07394,0.01045,0.00463,0.04416,0.00624
39,0.00500,0.70308,0.09943,0.24693,0.06978,0.00986,0.00032,0.02706,0.00382
40,0.01500,0.73104,0.10338,0.24927,0.07184,0.01016,0.00943,0.04474,0.00632
41,0.01999,0.72876,0.10306,0.25472,0.06225,0.00880,0.00520,0.04478,0.00633
42,0.00300,0.62437,0.08829,0.25478,0.06369,0.00900,0.00422,0.03780,0.00534
43,0.01000,0.71070,0.10050,0.25486,0.07502,0.01061,0.00027,0.03024,0.00427
44,0.00999,0.70929,0.10030,0.25403,0.06903,0.00976,0.00089,0.04052,0.00573
45,0.00800,0.60994,0.08625,0.25275,0.05747,0.00812,0.00389,0.04300,0.00608
46,0.00500,0.48272,0.06826,0.24513,0.07344,0.01038,0.01064,0.06645,0.00939
47,0.00000,0.55623,0.07866,0.25337,0.07254,0.01025,0.01281,0.08681,0.01227
48,0.00199,0.58077,0.08213,0.26354,0.13287,0.01879,0.01442,0.10759,0.01521
49,0.00204,0.60919,0.08702,0.24247,0.06207,0.00886,0.00342,0.03962,0.00566
50,0.01326,0.68792,0.09827,0.24525,0.05321,0.00760,0.00322,0.02735,0.00390
51,0.01326,0.70020,0.10002,0.24586,0.05476,0.00782,0.00107,0.03708,0.00529
52,0.01020,0.57329,0.08189,0.24311,0.05434,0.00776,0.00139,0.02896,0.00413
53,0.01326,0.63533,0.09076,0.24573,0.04942,0.00706,0.00012,0.03075,0.00439
54,0.01530,0.69445,0.09920,0.24207,0.05475,0.00782,0.00047,0.03242,0.00463
55,0.01836,0.65213,0.09316,0.25194,0.05626,0.00803,0.00870,0.02715,0.00387
56,0.01530,0.66755,0.09536,0.24652,0.05454,0.00779,0.00979,0.02983,0.00426
57,0.01836,0.74708,0.10672,0.24846,0.05472,0.00781,0.00286,0.04529,0.00647
58,0.01530,0.75283,0.10754,0.24867,0.05947,0.00849,0.01411,0.06576,0.00939
59,0.02040,0.66331,0.09475,0.26176,0.10681,0.01525,0.00413,0.08673,0.01239
60,0.02040,0.62105,0.08872,0.27715,0.18116,0.02588,0.00983,0.07754,0.01107
61,0.00312,0.60220,0.08692,0.25440,0.05528,0.00797,0.00413,0.02864,0.00413
62,0.01041,0.62566,0.09030,0.25718,0.05605,0.00809,0.00048,0.02727,0.00393
63,0.01770,0.57495,0.08298,0.25323,0.05615,0.00810,0.00251,0.03183,0.00459
64,0.01250,0.53837,0.07770,0.25516,0.05193,0.00749,0.00427,0.03253,0.00469
65,0.00520,0.56136,0.08102,0.25983,0.05257,0.00758,0.00612,0.02806,0.00405
66,0.00208,0.62173,0.08974,0.26557,0.05517,0.00796,0.00328,0.02536,0.00366
67,0.00000,0.57300,0.08270,0.26325,0.04793,0.00691,0.00715,0.03646,0.00526
68,0.00000,0.68267,0.09853,0.25457,0.05813,0.00839,0.00518,0.03035,0.00438
69,0.00000,0.72894,0.10521,0.25475,0.05915,0.00853,0.00496,0.04167,0.00601
70,0.00000,0.59046,0.08522,0.25613,0.07009,0.01011,0.00394,0.04561,0.00658
71,0.00208,0.71806,0.10364,0.25935,0.08638,0.01246,0.00114,0.04009,0.00578
72,0.00520,0.70940,0.10239,0.25564,0.08477,0.01223,0.00459,0.03711,0.00535
73,0.01562,0.74106,0.10696,0.25752,0.07047,0.01017,0.00209,0.05621,0.00811
74,0.02083,0.77539,0.11191,0.25436,0.04838,0.00698,0.01078,0.07933,0.01145
75,0.0,0.58727,0.08476,0.25592,0.04847,0.00699,0.00733,0.09490,0.01369
76,0.00000,0.69507,0.10032,0.27540,0.08869,0.01280,0.00905,0.09208,0.01329
77,0.00000,0.68076,0.09825,0.28523,0.18611,0.02686,0.01943,0.08708,0.01257
78,0.00212,0.67477,0.09842,0.25590,0.05623,0.00820,0.00009,0.03375,0.00492
79,0.00319,0.65731,0.09587,0.24767,0.05515,0.00804,0.00731,0.03615,0.00527
80,0.02127,0.64459,0.09402,0.23947,0.05186,0.00756,0.00248,0.03310,0.00482
81,0.01063,0.62004,0.09044,0.24125,0.05068,0.00739,0.00520,0.03520,0.00513
82,0.00000,0.65744,0.09589,0.24138,0.04866,0.00709,0.00104,0.03718,0.00542
83,0.00000,0.66324,0.09674,0.24369,0.05124,0.00747,0.00497,0.02910,0.00424
84,0.00000,0.60582,0.08836,0.24695,0.05242,0.00764,0.00094,0.03175,0.00463
85,0.00000,0.61773,0.09010,0.24865,0.05667,0.00826,0.00643,0.02985,0.00435
86,0.00212,0.57611,0.08403,0.25904,0.05309,0.00774,0.00636,0.03363,0.00490
87,0.00212,0.63396,0.09247,0.25022,0.04517,0.00659,0.01530,0.03529,0.00514
88,0.01063,0.71674,0.10454,0.23987,0.04947,0.00721,0.00155,0.03230,0.00471
89,0.00212,0.73643,0.10742,0.24131,0.05091,0.00742,0.00557,0.03611,0.00526
90,0.00000,0.71681,0.10455,0.24352,0.05034,0.00734,0.00434,0.02936,0.00428
91,0.00000,0.63773,0.09302,0.25202,0.04599,0.00670,0.00640,0.03261,0.00475
92,0.00212,0.69043,0.10070,0.25357,0.05281,0.00770,0.00151,0.02650,0.00386
93,0.00319,0.64125,0.09353,0.25394,0.05149,0.00751,0.00104,0.03328,0.00485
94,0.02127,0.77834,0.11353,0.25126,0.05933,0.00865,0.00560,0.02921,0.00426
95,0.02127,0.82524,0.12037,0.24245,0.05759,0.00840,0.00535,0.03295,0.00480
96,0.00531,0.79038,0.11528,0.24077,0.06119,0.00892,0.00239,0.04129,0.00602
97,0.00744,0.81534,0.11893,0.24849,0.05163,0.00753,0.00517,0.05110,0.00745
98,0.00531,0.84552,0.12333,0.25267,0.05910,0.00862,0.00528,0.03668,0.00535
99,0.00531,0.77130,0.11250,0.25706,0.06674,0.00973,0.00538,0.02661,0.00388
100,0.00531,0.77365,0.11284,0.25964,0.06385,0.00931,0.00453,0.03646,0.00531
101,0.01063,0.77945,0.11369,0.25861,0.05627,0.00820,0.00064,0.02878,0.00419
102,0.01063,0.87779,0.12803,0.24807,0.05605,0.00817,0.00420,0.04136,0.00603
103,0.01595,0.79030,0.11527,0.23702,0.05852,0.00853,0.00543,0.05552,0.00809
104,0.02127,0.77779,0.11345,0.24076,0.05542,0.00808,0.00256,0.03730,0.00544
105,0.00000,0.77067,0.11241,0.24506,0.06091,0.00888,0.00330,0.03188,0.00465
106,0.00000,0.67248,0.09809,0.24897,0.05581,0.00814,0.00024,0.03928,0.00573
107,0.00000,0.66962,0.09767,0.25152,0.05117,0.00746,0.00302,0.03311,0.00483
108,0.00212,0.68010,0.09920,0.25398,0.05090,0.00742,0.00016,0.02874,0.00419
109,0.00212,0.57473,0.08383,0.25120,0.04590,0.00669,0.00282,0.03493,0.00509
110,0.01063,0.74960,0.10934,0.24595,0.05205,0.00759,0.00584,0.02895,0.00422
111,0.00000,0.66692,0.09728,0.23652,0.05488,0.00800,0.01061,0.05384,0.00785
112,0.00212,0.57473,0.08383,0.23788,0.05753,0.00839,0.01163,0.05583,0.00814
113,0.00000,0.63631,0.09281,0.24540,0.10501,0.01531,0.00367,0.07256,0.01058
114,0.0,0.65444,0.09546,0.26886,0.18319,0.02672,0.00069,0.07859,0.01146
115,0.00000,0.68278,0.10067,0.24633,0.04747,0.00699,0.00070,0.03281,0.00483
116,0.00000,0.76712,0.11310,0.25041,0.05220,0.00769,0.00196,0.02839,0.00418
117,0.00000,0.73706,0.10867,0.24895,0.05648,0.00832,0.00094,0.03021,0.00445
118,0.00000,0.79850,0.11773,0.25165,0.05182,0.00764,0.00294,0.03694,0.00544
119,0.00000,0.83899,0.12370,0.24873,0.05710,0.00841,0.00375,0.03122,0.00460
120,0.00000,0.79008,0.11649,0.25517,0.06210,0.00915,0.00962,0.03466,0.00511
121,0.00217,0.70162,0.10344,0.26323,0.05668,0.00835,0.00617,0.02802,0.00413
122,0.00543,0.73678,0.10863,0.26938,0.04629,0.00682,0.00030,0.03969,0.00585
123,0.00217,0.68198,0.10055,0.26527,0.05805,0.00855,0.00252,0.02503,0.00369
