Count,Average Steering Change,Steering Change SD,Steering Change SE,Average Distance,Average Distance SD,Average Distance SE,Average Angle,Angle SD,Angle SE
1,0.00599,0.33266,0.06653,0.03881,0.00943,0.00188,0.01102,0.06206,0.01241
2,0.03999,1.13269,0.22653,0.11402,0.04483,0.00896,0.02493,0.05208,0.01041
3,0.02599,0.74834,0.14966,0.10345,0.07864,0.01572,0.00438,0.07594,0.01518
4,0.00999,0.57706,0.11541,0.09305,0.08597,0.01719,0.01750,0.06952,0.01390
5,0.03000,0.70327,0.14065,0.10258,0.09025,0.01805,0.00015,0.06583,0.01316
6,0.03999,0.81780,0.16356,0.11581,0.07727,0.01545,0.01011,0.05776,0.01155
7,0.00000,0.87532,0.17506,0.10578,0.06360,0.01272,0.00490,0.07897,0.01579
8,0.01000,0.94350,0.18870,0.09327,0.07012,0.01402,0.01925,0.06486,0.01297
9,0.03999,0.58309,0.11661,0.10268,0.06863,0.01372,0.00030,0.06814,0.01362
10,0.02599,0.82257,0.16451,0.09807,0.07617,0.01523,0.01107,0.07534,0.01506
11,0.01400,1.04752,0.20950,0.11429,0.06147,0.01229,0.02406,0.07330,0.01466
12,0.03600,1.05721,0.21144,0.11476,0.08154,0.01630,0.02193,0.07636,0.01527
13,0.03000,1.06658,0.21331,0.12786,0.08194,0.01638,0.00673,0.05594,0.01118
14,0.03000,0.97252,0.19450,0.11547,0.07619,0.01523,0.01383,0.08090,0.01618
15,0.01599,1.02437,0.20487,0.10463,0.07462,0.01492,0.00577,0.07819,0.01563
16,0.02000,1.04747,0.20949,0.10810,0.07131,0.01426,0.01380,0.05908,0.01181
17,0.03999,0.72745,0.14549,0.12371,0.05732,0.01146,0.00514,0.07850,0.01570
18,0.01599,0.93249,0.18649,0.12566,0.09548,0.01909,0.01119,0.06400,0.01280
19,0.00399,0.97292,0.19458,0.12992,0.10547,0.02109,0.01146,0.06279,0.01255
20,0.01399,1.02337,0.20467,0.12032,0.11009,0.02201,0.00451,0.08159,0.01631
21,0.00800,0.95054,0.19010,0.13973,0.11933,0.02386,0.02293,0.06969,0.01393
22,0.01200,0.84962,0.16992,0.16213,0.11654,0.02330,0.01437,0.06216,0.01243
23,0.00200,0.86411,0.17282,0.16057,0.10161,0.02032,0.01570,0.06534,0.01306
