Count,Average Steering Change,Steering Change SD,Steering Change SE,Average Distance,Average Distance SD,Average Distance SE,Average Angle,Angle SD,Angle SE
119,0.01304,1.05523,0.15558,0.18354,0.04742,0.00699,0.00253,0.03263,0.00481
120,0.01304,0.88455,0.13042,0.18585,0.04295,0.00633,0.00137,0.03269,0.00482
121,0.01304,0.90730,0.13377,0.17815,0.04966,0.00732,0.00664,0.03599,0.00530
122,0.01304,1.01024,0.14895,0.18288,0.04717,0.00695,0.01095,0.03439,0.00507
123,0.01304,0.92474,0.13634,0.18529,0.04407,0.00649,0.00376,0.03584,0.00528
124,0.01086,0.95176,0.14033,0.17688,0.04888,0.00720,0.00927,0.03371,0.00497
125,0.00760,1.12317,0.16560,0.16938,0.05087,0.00750,0.00424,0.03904,0.00575
126,0.00217,1.13769,0.16774,0.16170,0.04897,0.00722,0.00265,0.03858,0.00568
127,0.00543,1.00039,0.14749,0.16179,0.04839,0.00713,0.00391,0.03672,0.00541
128,0.02173,0.91298,0.13461,0.16207,0.04571,0.00674,0.00016,0.03775,0.00556
129,0.01630,0.94541,0.13939,0.16689,0.05580,0.00822,0.00621,0.03500,0.00516
130,0.00869,0.94278,0.13900,0.17211,0.04996,0.00736,0.00385,0.03887,0.00573
131,0.02173,0.91868,0.13545,0.17544,0.05207,0.00767,0.00072,0.03369,0.00496
132,0.02173,1.08199,0.15953,0.17600,0.04571,0.00674,0.00114,0.04190,0.00617
133,0.00543,1.12705,0.16617,0.17812,0.05115,0.00754,0.00019,0.03915,0.00577
134,0.02173,1.25289,0.18472,0.17191,0.05935,0.00875,0.00458,0.03488,0.00514
135,0.02173,1.23233,0.18169,0.17378,0.04938,0.00728,0.00593,0.04445,0.00655
136,0.00869,1.06868,0.15756,0.17655,0.04741,0.00699,0.00275,0.03504,0.00516
137,0.02173,1.11923,0.16502,0.17931,0.04670,0.00688,0.00018,0.03792,0.00559
138,0.01630,1.08312,0.15969,0.17631,0.04853,0.00715,0.00231,0.03659,0.00539
139,0.00869,1.07112,0.15792,0.17605,0.04738,0.00698,0.00009,0.03530,0.00520
140,0.02173,1.16197,0.17132,0.17156,0.04875,0.00718,0.00167,0.03876,0.00571
141,0.01413,0.93638,0.13806,0.17807,0.04527,0.00667,0.01105,0.03689,0.00543
142,0.00326,0.90933,0.13407,0.18395,0.04749,0.00700,0.00018,0.03517,0.00518
143,0.01086,0.98917,0.14584,0.18007,0.05217,0.00769,0.00628,0.03758,0.00554
144,0.01847,1.05322,0.15528,0.17740,0.04861,0.00716,0.00262,0.04101,0.00604
145,0.01956,0.90129,0.13288,0.17709,0.04813,0.00709,0.00373,0.03632,0.00535
146,0.01304,1.06711,0.15733,0.16608,0.05823,0.00858,0.00803,0.03406,0.00502
147,0.01413,1.14681,0.16908,0.16902,0.06497,0.00957,0.01001,0.03990,0.00588
148,0.01847,0.99353,0.14648,0.17250,0.05757,0.00848,0.00168,0.04073,0.00600
149,0.01956,0.93474,0.13782,0.17081,0.05087,0.00750,0.00559,0.03748,0.00552
150,0.01304,0.95958,0.14148,0.16262,0.04660,0.00687,0.00270,0.03566,0.00525
151,0.01956,0.98849,0.14574,0.17295,0.04314,0.00636,0.01613,0.03821,0.00563
152,0.02173,0.91251,0.13454,0.17928,0.03703,0.00546,0.00075,0.03555,0.00524
153,0.00326,0.96179,0.14180,0.17905,0.05564,0.00820,0.00269,0.02908,0.00428
154,0.00760,1.00649,0.14840,0.17996,0.04674,0.00689,0.00370,0.04248,0.00626
155,0.01413,1.03884,0.15316,0.17666,0.04987,0.00735,0.00637,0.02944,0.00434
156,0.02173,1.09214,0.16102,0.17032,0.05018,0.00739,0.00257,0.04218,0.00622
157,0.01630,0.95223,0.14039,0.17232,0.05056,0.00745,0.00740,0.03706,0.00546
158,0.00543,1.02952,0.15179,0.17549,0.05100,0.00752,0.00140,0.03367,0.00496
159,0.00217,1.18449,0.17464,0.17644,0.05144,0.00758,0.00088,0.04168,0.00614
160,0.02173,1.10820,0.16339,0.17469,0.04982,0.00734,0.00026,0.04137,0.00610
161,0.01630,1.05707,0.15585,0.17380,0.05699,0.00840,0.00178,0.04050,0.00597
162,0.00760,1.02765,0.15152,0.16551,0.06435,0.00948,0.00534,0.04042,0.00596
163,0.02173,1.03033,0.15191,0.16758,0.06361,0.00937,0.00501,0.04015,0.00592
164,0.02173,1.10373,0.16273,0.16438,0.06484,0.00956,0.00245,0.04038,0.00595
165,0.00760,1.10802,0.16336,0.17097,0.05837,0.00860,0.01094,0.03618,0.00533
166,0.02173,1.15389,0.17013,0.17805,0.05077,0.00748,0.00331,0.03874,0.00571
167,0.01630,1.15438,0.17020,0.18102,0.04947,0.00729,0.00015,0.03674,0.00541
168,0.00760,1.19709,0.17650,0.18384,0.04899,0.00722,0.00519,0.03853,0.00568
169,0.01956,1.07741,0.15885,0.19108,0.05157,0.00760,0.00171,0.03777,0.00557
170,0.01630,1.05717,0.15587,0.18642,0.05172,0.00762,0.00768,0.03768,0.00555
171,0.00543,1.06486,0.15700,0.17753,0.05718,0.00843,0.00185,0.03841,0.00566
172,0.02173,1.03722,0.15293,0.17513,0.06095,0.00898,0.00060,0.03763,0.00554
173,0.01630,1.03682,0.15287,0.17717,0.05874,0.00866,0.00512,0.03783,0.00557
174,0.00326,0.96297,0.14198,0.18520,0.05726,0.00844,0.00624,0.03352,0.00494
175,0.00217,1.04163,0.15358,0.18161,0.04984,0.00734,0.00885,0.03407,0.00502
176,0.00000,1.07400,0.15835,0.17551,0.05222,0.00769,0.00427,0.03206,0.00472
177,0.01630,1.15344,0.17006,0.16574,0.05294,0.00780,0.00453,0.04223,0.00622
178,0.02173,0.96180,0.14181,0.16991,0.04907,0.00723,0.00974,0.03754,0.00553
179,0.01630,0.95103,0.14022,0.16769,0.05093,0.00750,0.00553,0.03092,0.00456
180,0.02173,1.08900,0.16056,0.17164,0.05643,0.00832,0.00920,0.03818,0.00563
181,0.02173,1.01919,0.15027,0.18027,0.04235,0.00624,0.00888,0.03968,0.00585
182,0.02173,0.86235,0.12714,0.18876,0.04649,0.00685,0.00294,0.03357,0.00494
183,0.02173,1.00459,0.14811,0.18258,0.05424,0.00799,0.00986,0.03115,0.00459
184,0.02173,1.14804,0.16926,0.17931,0.05535,0.00816,0.00289,0.04098,0.00604
185,0.02173,1.17291,0.17293,0.18014,0.04804,0.00708,0.00104,0.03751,0.00553
186,0.01630,1.15198,0.16985,0.18303,0.05090,0.00750,0.00555,0.03997,0.00589
187,0.02173,1.22721,0.18094,0.18048,0.05080,0.00749,0.00556,0.03970,0.00585
188,0.02173,1.09602,0.16159,0.17373,0.05179,0.00763,0.00576,0.03798,0.00560
189,0.02173,1.04177,0.15360,0.16422,0.05543,0.00817,0.00489,0.03206,0.00472
190,0.02173,1.09478,0.16141,0.16694,0.05253,0.00774,0.00881,0.03630,0.00535
191,0.01630,1.03844,0.15311,0.17274,0.04410,0.00650,0.00396,0.03746,0.00552
192,0.02173,1.12518,0.16589,0.17682,0.04322,0.00637,0.00217,0.03601,0.00531
193,0.02173,1.14353,0.16860,0.17888,0.04613,0.00680,0.00229,0.03702,0.00545
194,0.02173,1.01497,0.14965,0.18418,0.04276,0.00630,0.00446,0.04111,0.00606
195,0.02173,0.98309,0.14495,0.18016,0.05307,0.00782,0.00547,0.03238,0.00477
196,0.02173,1.02015,0.15041,0.17857,0.04795,0.00707,0.00177,0.04006,0.00590
197,0.02173,1.07403,0.15835,0.17141,0.04939,0.00728,0.00258,0.03117,0.00459
198,0.01086,1.04978,0.15478,0.17553,0.04565,0.00673,0.00488,0.03774,0.00556
199,0.01630,1.06102,0.15643,0.17213,0.04803,0.00708,0.00243,0.03326,0.00490
200,0.02173,1.08455,0.15990,0.18088,0.04477,0.00660,0.00934,0.03675,0.00541
201,0.02173,1.11280,0.16407,0.17728,0.04484,0.00661,0.00740,0.03556,0.00524
202,0.01630,1.19541,0.17625,0.17986,0.05261,0.00775,0.00761,0.03508,0.00517
203,0.02173,1.24715,0.18388,0.18636,0.04819,0.00710,0.00539,0.03799,0.00560
204,0.01630,1.16582,0.17189,0.18617,0.05070,0.00747,0.00374,0.03225,0.00475
205,0.01630,1.22780,0.18103,0.18467,0.05427,0.00800,0.00054,0.03394,0.00500
206,0.02173,1.14401,0.16867,0.18621,0.05102,0.00752,0.00108,0.03558,0.00524
207,0.02173,1.35203,0.19934,0.18314,0.05463,0.00805,0.00261,0.03304,0.00487
208,0.02173,1.37487,0.20271,0.18513,0.04710,0.00694,0.00466,0.04067,0.00599
209,0.02173,1.13495,0.16733,0.18654,0.04686,0.00691,0.00065,0.02995,0.00441
210,0.01630,1.14976,0.16952,0.18253,0.05168,0.00762,0.00347,0.03437,0.00506
211,0.02173,1.08250,0.15960,0.18542,0.05381,0.00793,0.00749,0.04167,0.00614
212,0.01630,1.15669,0.17054,0.18525,0.05165,0.00761,0.00541,0.03777,0.00556
213,0.02173,1.18434,0.17462,0.17481,0.05341,0.00787,0.00732,0.04052,0.00597
214,0.02173,1.27397,0.18783,0.17523,0.05105,0.00752,0.00620,0.03669,0.00540
215,0.01630,1.27283,0.18766,0.17522,0.05481,0.00808,0.00022,0.03777,0.00556
216,0.01630,1.14246,0.16844,0.17996,0.05217,0.00769,0.00554,0.03868,0.00570
217,0.02173,1.08390,0.15981,0.18472,0.05168,0.00762,0.00613,0.03404,0.00501
218,0.01847,1.09481,0.16142,0.18865,0.05236,0.00772,0.00129,0.03772,0.00556
219,0.00543,1.15227,0.16989,0.18254,0.05898,0.00869,0.00467,0.03879,0.00572
220,0.00869,1.07825,0.15898,0.18305,0.06098,0.00899,0.00284,0.03396,0.00500
221,0.01847,1.07067,0.15786,0.18054,0.05890,0.00868,0.00337,0.03834,0.00565
222,0.02173,1.11689,0.16467,0.18155,0.05797,0.00854,0.00535,0.03555,0.00524
223,0.01086,1.15903,0.17089,0.18643,0.05120,0.00755,0.00485,0.04074,0.00600
224,0.01413,1.09948,0.16211,0.18638,0.04230,0.00623,0.00263,0.03539,0.00521
225,0.01630,1.23209,0.18166,0.18474,0.04476,0.00660,0.00008,0.03522,0.00519
226,0.01847,1.07163,0.15800,0.18459,0.03731,0.00550,0.00209,0.03858,0.00568
227,0.01630,0.95950,0.14147,0.18451,0.02993,0.00441,0.00222,0.03582,0.00528
228,0.01304,1.05780,0.15596,0.17842,0.03894,0.00574,0.00522,0.03510,0.00517
229,0.01304,0.95641,0.14101,0.17567,0.03890,0.00573,0.00111,0.03913,0.00577
230,0.01304,0.96343,0.14205,0.17471,0.04799,0.00707,0.00016,0.03388,0.00499
231,0.01304,1.19516,0.17621,0.17039,0.05200,0.00766,0.00352,0.03568,0.00526
232,0.01304,1.15933,0.17093,0.17273,0.04784,0.00705,0.00842,0.04224,0.00622
233,0.01304,1.07341,0.15826,0.17706,0.04360,0.00642,0.00145,0.03662,0.00540
234,0.01304,1.19302,0.17590,0.17573,0.05343,0.00787,0.00499,0.03639,0.00536
235,0.01304,1.11298,0.16410,0.17006,0.05325,0.00785,0.00183,0.03671,0.00541
236,0.01304,1.10500,0.16292,0.17251,0.05696,0.00839,0.00549,0.03715,0.00547
237,0.01847,1.07513,0.15851,0.17188,0.05302,0.00781,0.00480,0.04024,0.00593
238,0.02173,1.07094,0.15790,0.16840,0.05765,0.00850,0.00504,0.03651,0.00538
239,0.00543,1.04174,0.15359,0.17482,0.05651,0.00833,0.00219,0.04186,0.00617
240,0.02173,1.03407,0.15246,0.16393,0.04971,0.00732,0.00778,0.03766,0.00555
241,0.02173,1.11197,0.16395,0.17529,0.04892,0.00721,0.01778,0.03645,0.00537
242,0.01086,1.11061,0.16375,0.17508,0.04201,0.00619,0.00579,0.04215,0.00621
243,0.02173,1.08930,0.16060,0.17830,0.04835,0.00712,0.00234,0.03357,0.00494
244,0.01956,1.22134,0.18007,0.17141,0.04964,0.00732,0.00411,0.03676,0.00542
245,0.01413,1.15422,0.17018,0.17751,0.04946,0.00729,0.00737,0.03617,0.00533
246,0.02173,1.08270,0.15963,0.17222,0.05216,0.00769,0.00537,0.03678,0.00542
247,0.01630,1.14098,0.16822,0.17892,0.05270,0.00777,0.00739,0.03482,0.00513
248,0.00326,1.29347,0.19071,0.17337,0.05021,0.00740,0.00646,0.03241,0.00477
249,0.00217,1.36640,0.20146,0.17850,0.04908,0.00723,0.00757,0.04138,0.00610
250,0.01847,1.10764,0.16331,0.17218,0.05336,0.00786,0.00930,0.03629,0.00535
251,0.02173,1.21111,0.17856,0.16833,0.05844,0.00861,0.00124,0.03654,0.00538
252,0.00543,1.17585,0.17337,0.16348,0.05487,0.00809,0.00189,0.04392,0.00647
253,0.02173,1.04458,0.15401,0.17183,0.05791,0.00853,0.00778,0.03554,0.00524
254,0.01630,1.15264,0.16994,0.16797,0.05852,0.00862,0.00628,0.03624,0.00534
255,0.01086,1.30087,0.19180,0.17245,0.05874,0.00866,0.00630,0.03638,0.00536
256,0.02173,1.29864,0.19147,0.17024,0.05350,0.00788,0.00198,0.04044,0.00596
257,0.02173,1.06028,0.15633,0.17598,0.05818,0.00857,0.00665,0.03834,0.00565
258,0.00543,1.00597,0.14832,0.17467,0.06202,0.00914,0.00196,0.03795,0.00559
259,0.02173,1.14889,0.16939,0.18207,0.06305,0.00929,0.00919,0.03991,0.00588
260,0.02173,1.17762,0.17363,0.17878,0.05329,0.00785,0.00763,0.04212,0.00621
261,0.01086,1.25090,0.18443,0.17620,0.05541,0.00817,0.00113,0.03728,0.00549
262,0.02173,1.24003,0.18283,0.17423,0.05329,0.00785,0.00159,0.04072,0.00600
263,0.00543,1.04242,0.15369,0.18106,0.05538,0.00816,0.00661,0.03936,0.00580
264,0.01630,1.03891,0.15318,0.18027,0.05352,0.00789,0.00165,0.03671,0.00541
265,0.02173,1.10903,0.16351,0.18636,0.05609,0.00827,0.00730,0.03592,0.00529
266,0.02173,1.20729,0.17800,0.18579,0.05202,0.00767,0.00237,0.03673,0.00541
267,0.01086,1.18367,0.17452,0.18709,0.04950,0.00729,0.00152,0.03522,0.00519
268,0.01630,1.17575,0.17335,0.18176,0.05389,0.00794,0.00482,0.03917,0.00577
269,0.02173,1.06845,0.15753,0.18287,0.04702,0.00693,0.00530,0.03690,0.00544
270,0.02173,1.05848,0.15606,0.18160,0.04701,0.00693,0.00375,0.03484,0.00513
