Count,Average Steering Change,Steering Change SD,Steering Change SE,Average Distance,Average Distance SD,Average Distance SE,Average Angle,Angle SD,Angle SE
1,0.00499,0.36554,0.05169,0.04130,0.00915,0.00129,0.04265,0.05290,0.00748
2,0.00000,0.97754,0.13824,0.13801,0.04774,0.00675,0.06105,0.05442,0.00769
3,0.00999,0.84391,0.11934,0.16906,0.08940,0.01264,0.01941,0.05774,0.00816
4,0.00699,0.73239,0.10357,0.18493,0.09436,0.01334,0.00313,0.06478,0.00916
5,0.02000,0.68403,0.09673,0.19644,0.08533,0.01206,0.00392,0.05404,0.00764
6,0.00099,0.60278,0.08524,0.19847,0.10294,0.01455,0.00489,0.05853,0.00827
7,0.00000,0.76360,0.10799,0.20022,0.10741,0.01519,0.00128,0.04670,0.00660
8,0.00800,0.88240,0.12479,0.19264,0.09954,0.01407,0.00856,0.06745,0.00953
9,0.02000,0.74006,0.10466,0.18395,0.11184,0.01581,0.00679,0.07518,0.01063
10,0.00300,0.79576,0.11253,0.18917,0.12377,0.01750,0.00651,0.06333,0.00895
11,0.00800,0.82099,0.11610,0.19891,0.12458,0.01761,0.01301,0.06887,0.00974
12,0.00199,0.69187,0.09784,0.20838,0.13371,0.01890,0.01625,0.07431,0.01050
13,0.01299,0.99828,0.14117,0.23607,0.15094,0.02134,0.02412,0.07135,0.01009
14,0.00799,0.83050,0.11745,0.26327,0.16223,0.02294,0.01366,0.07457,0.01054
15,0.00000,0.87155,0.12325,0.28858,0.17777,0.02514,0.01523,0.07435,0.01051
16,0.01999,1.04642,0.14798,0.30352,0.18871,0.02668,0.00038,0.07290,0.01031
17,0.00000,0.93252,0.13187,0.29487,0.19128,0.02705,0.01427,0.08091,0.01144
18,0.01999,0.70625,0.09987,0.30361,0.17861,0.02526,0.00566,0.08504,0.01202
19,0.01999,0.95566,0.13515,0.31998,0.18798,0.02658,0.00239,0.08955,0.01266
20,0.00799,0.88296,0.12487,0.33028,0.21801,0.03083,0.00707,0.10871,0.01537
21,0.01299,0.91059,0.12877,0.35329,0.25473,0.03602,0.01474,0.07069,0.00999
22,0.01020,0.79314,0.11330,0.34782,0.20506,0.02929,0.01086,0.07765,0.01109
23,0.01326,0.80291,0.11470,0.35570,0.20374,0.02910,0.00123,0.07228,0.01032
24,0.00000,0.92796,0.13256,0.35261,0.20447,0.02921,0.01199,0.06037,0.00862
25,0.00000,0.80388,0.11484,0.34456,0.18984,0.02712,0.01639,0.07425,0.01060
26,0.02040,1.01624,0.14517,0.34593,0.17911,0.02558,0.01138,0.06623,0.00946
27,0.02040,0.92642,0.13234,0.34177,0.19301,0.02757,0.00959,0.08517,0.01216
28,0.02040,0.89030,0.12718,0.34291,0.22146,0.03163,0.00768,0.06538,0.00934
29,0.02040,1.07683,0.15383,0.35632,0.22460,0.03208,0.01862,0.07214,0.01030
30,0.01530,1.08200,0.15457,0.37717,0.20403,0.02914,0.02747,0.09260,0.01322
31,0.02040,1.07042,0.15291,0.39402,0.19674,0.02810,0.01925,0.09507,0.01358
32,0.00204,1.09044,0.15577,0.38435,0.20452,0.02921,0.00203,0.09993,0.01427
33,0.00204,0.87691,0.12527,0.38010,0.18671,0.02667,0.01117,0.08643,0.01234
34,0.00816,0.95801,0.13685,0.36670,0.18152,0.02593,0.01356,0.05894,0.00842
35,0.02040,0.86766,0.12395,0.36343,0.18847,0.02692,0.00066,0.08846,0.01263
36,0.00510,1.00890,0.14412,0.36397,0.19759,0.02822,0.00107,0.09691,0.01384
37,0.02040,0.91131,0.13018,0.37680,0.18964,0.02709,0.00400,0.09484,0.01354
38,0.00510,0.82376,0.11768,0.37152,0.19091,0.02727,0.02251,0.07710,0.01101
39,0.02040,0.99107,0.14158,0.34750,0.20103,0.02871,0.01966,0.07906,0.01129
40,0.01326,0.79934,0.11419,0.33062,0.20219,0.02888,0.00300,0.09999,0.01428
41,0.02040,0.98296,0.14042,0.33295,0.18478,0.02639,0.01580,0.13421,0.01917
42,0.01020,1.10397,0.15771,0.34722,0.20747,0.02963,0.02483,0.15928,0.02275
43,0.00510,0.88980,0.12711,0.39537,0.23202,0.03314,0.00730,0.14900,0.02128
44,0.00104,0.77764,0.11224,0.41299,0.26316,0.03798,0.01685,0.10480,0.01512
45,0.00638,0.80262,0.11707,0.40511,0.24202,0.03530,0.01244,0.10377,0.01513
46,0.00000,0.99814,0.14716,0.38024,0.18551,0.02735,0.00876,0.11912,0.01756
47,0.02173,0.86474,0.12750,0.36543,0.19809,0.02920,0.03162,0.10757,0.01586
48,0.02173,1.10072,0.16229,0.35795,0.19541,0.02881,0.03844,0.07957,0.01173
