Count,Average Steering Change,Steering Change SD,Steering Change SE,Average Distance,Average Distance SD,Average Distance SE,Average Angle,Angle SD,Angle SE
1,0.00416,0.41455,0.08462,0.03650,0.01336,0.00272,0.01723,0.05931,0.01210
2,0.04166,0.85374,0.17427,0.11242,0.05822,0.01188,0.02902,0.06461,0.01318
3,0.0,0.85780,0.17509,0.11568,0.09741,0.01988,0.00660,0.07298,0.01489
4,0.03125,1.04809,0.21394,0.10729,0.09895,0.02019,0.00596,0.09036,0.01844
5,0.01666,0.88713,0.18108,0.10526,0.07418,0.01514,0.01123,0.08190,0.01671
6,0.03541,0.82720,0.16885,0.09598,0.07060,0.01441,0.00215,0.08613,0.01758
7,0.01041,0.87189,0.17797,0.09272,0.07601,0.01551,0.01714,0.07277,0.01485
8,0.03125,0.81327,0.16600,0.09593,0.06489,0.01324,0.03603,0.05943,0.01213
9,0.04166,0.77763,0.15873,0.08980,0.05350,0.01092,0.00839,0.06125,0.01250
10,0.00625,0.83120,0.16966,0.07411,0.05989,0.01222,0.01243,0.06642,0.01355
11,0.04166,0.82823,0.16906,0.08782,0.06610,0.01349,0.00922,0.06743,0.01376
12,0.00000,0.98636,0.20134,0.11712,0.07176,0.01464,0.02896,0.07120,0.01453
13,0.02083,1.01908,0.20801,0.12456,0.09349,0.01908,0.04466,0.08584,0.01752
14,0.01041,0.83078,0.16958,0.14170,0.10266,0.02095,0.00565,0.08292,0.01692
15,0.01666,1.08432,0.22133,0.14487,0.10975,0.02240,0.02250,0.06662,0.01360
16,0.02499,1.05188,0.21471,0.15326,0.12535,0.02558,0.01465,0.05223,0.01066
17,0.03750,0.95298,0.19452,0.16118,0.14679,0.02996,0.02707,0.06171,0.01259
18,0.01666,0.90446,0.18462,0.17578,0.15621,0.03188,0.01305,0.05911,0.01206
19,0.00833,0.82584,0.16857,0.17248,0.14339,0.02926,0.01922,0.07967,0.01626
20,0.04166,0.98357,0.20077,0.18080,0.13032,0.02660,0.01150,0.05972,0.01219
21,0.01041,1.23144,0.25136,0.17685,0.11580,0.02363,0.00538,0.07804,0.01593
22,0.00624,0.83095,0.16961,0.17876,0.12581,0.02568,0.00538,0.06703,0.01368
23,0.04166,0.85118,0.17374,0.19507,0.12939,0.02641,0.00419,0.04219,0.00861
24,0.04166,1.00432,0.20500,0.18475,0.12409,0.02533,0.01947,0.08005,0.01634
25,0.01458,1.00999,0.20616,0.19220,0.11564,0.02360,0.01504,0.06410,0.01308
