Count,Average Steering Change,Steering Change SD,Steering Change SE,Average Distance,Average Distance SD,Average Distance SE,Average Angle,Angle SD,Angle SE
1,0.02000,0.37040,0.05238,0.04987,0.00318,0.00045,0.07971,0.02233,0.00315
2,0.01799,0.51164,0.07235,0.21819,0.02709,0.00383,0.17765,0.04976,0.00703
3,0.01499,0.62643,0.08859,0.35724,0.06985,0.00987,0.05168,0.02791,0.00394
4,0.00500,0.74526,0.10539,0.38796,0.08184,0.01157,0.04480,0.05760,0.00814
5,0.00499,0.57421,0.08120,0.36759,0.06928,0.00979,0.04112,0.04978,0.00704
6,0.00500,0.65140,0.09212,0.31437,0.06701,0.00947,0.03261,0.03600,0.00509
7,0.00199,0.92097,0.13024,0.30412,0.06621,0.00936,0.00803,0.04776,0.00675
8,0.00199,0.77865,0.11011,0.29617,0.07100,0.01004,0.01041,0.08224,0.01163
9,0.01200,0.82113,0.11612,0.29735,0.11811,0.01670,0.00746,0.09618,0.01360
10,0.01500,0.75074,0.10617,0.29026,0.12033,0.01701,0.01188,0.10785,0.01525
11,0.01500,0.72237,0.10215,0.28388,0.12234,0.01730,0.01971,0.11423,0.01615
12,0.01799,0.72868,0.10305,0.27510,0.13479,0.01906,0.01615,0.11596,0.01640
13,0.01999,0.65977,0.09330,0.27814,0.13306,0.01881,0.00830,0.11361,0.01606
14,0.02000,0.81344,0.11503,0.28463,0.13848,0.01958,0.00992,0.10452,0.01478
15,0.01500,0.75698,0.10705,0.28848,0.14971,0.02117,0.01205,0.08938,0.01264
16,0.00612,0.80696,0.11528,0.27496,0.08957,0.01279,0.00919,0.05095,0.00727
17,0.00000,0.71514,0.10216,0.27474,0.06885,0.00983,0.00258,0.06290,0.00898
18,0.00000,0.59117,0.08445,0.25359,0.06783,0.00969,0.02084,0.05911,0.00844
19,0.00102,0.74289,0.10612,0.23859,0.07028,0.01004,0.01394,0.04146,0.00592
20,0.00816,0.79342,0.11334,0.24370,0.05877,0.00839,0.00312,0.05203,0.00743
21,0.00816,0.70986,0.10140,0.25937,0.06029,0.00861,0.01117,0.03880,0.00554
22,0.00510,0.75174,0.10739,0.26707,0.08811,0.01258,0.00050,0.05158,0.00736
23,0.00714,0.75788,0.10826,0.27483,0.11341,0.01620,0.00710,0.05954,0.00850
24,0.00510,0.67538,0.09648,0.27379,0.14784,0.02112,0.00801,0.04371,0.00624
25,0.00520,0.68657,0.09909,0.25009,0.05579,0.00805,0.00338,0.04392,0.00634
26,0.01041,0.67545,0.09749,0.25130,0.06272,0.00905,0.00046,0.04058,0.00585
27,0.01562,0.69859,0.10083,0.24760,0.06456,0.00931,0.00273,0.03891,0.00561
28,0.01562,0.65527,0.09458,0.24955,0.06891,0.00994,0.01574,0.06152,0.00888
29,0.02083,0.70635,0.10195,0.25972,0.05545,0.00800,0.00696,0.06497,0.00937
30,0.02083,0.74720,0.10784,0.26650,0.07685,0.01109,0.00421,0.03998,0.00577
31,0.02083,0.80711,0.11649,0.27472,0.09330,0.01346,0.00420,0.03822,0.00551
32,0.02083,0.85682,0.12367,0.28216,0.09075,0.01309,0.00114,0.05899,0.00851
33,0.00000,0.63843,0.09215,0.28308,0.08211,0.01185,0.00671,0.04709,0.00679
34,0.00000,0.71683,0.10346,0.27163,0.06703,0.00967,0.01198,0.05455,0.00787
35,0.00312,0.75542,0.10903,0.26624,0.04725,0.00682,0.01166,0.06793,0.00980
36,0.00520,0.55229,0.07971,0.26845,0.06786,0.00979,0.01564,0.08818,0.01272
37,0.00312,0.66898,0.09655,0.28887,0.13543,0.01954,0.01301,0.08798,0.01269
38,0.00000,0.64568,0.09418,0.27568,0.08789,0.01282,0.00412,0.05051,0.00736
39,0.00000,0.69328,0.10112,0.28185,0.11602,0.01692,0.00076,0.08573,0.01250
40,0.00000,0.67256,0.09810,0.29500,0.15548,0.02267,0.00338,0.12033,0.01755
41,0.00000,0.60648,0.08942,0.29259,0.13335,0.01966,0.00181,0.14180,0.02090
42,0.00000,0.53283,0.07856,0.30788,0.19574,0.02886,0.00011,0.14903,0.02197
43,0.00555,0.56580,0.08434,0.28619,0.11984,0.01786,0.01933,0.10413,0.01552
44,0.00888,0.61655,0.09191,0.29322,0.11918,0.01776,0.01771,0.10020,0.01493
45,0.00222,0.55816,0.08320,0.29441,0.12055,0.01797,0.01410,0.09763,0.01455
46,0.00777,0.57008,0.08498,0.29419,0.12719,0.01896,0.00864,0.08675,0.01293
47,0.01704,0.70661,0.10652,0.26755,0.04643,0.00699,0.00690,0.02956,0.00445
48,0.02272,0.74524,0.11235,0.26780,0.04547,0.00685,0.00460,0.03720,0.00560
49,0.01931,0.71296,0.10748,0.26444,0.04927,0.00742,0.00437,0.03537,0.00533
50,0.01704,0.68464,0.10321,0.26732,0.04958,0.00747,0.00845,0.03406,0.00513
51,0.01477,0.55836,0.08417,0.27518,0.04578,0.00690,0.00106,0.02717,0.00409
52,0.01136,0.50270,0.07578,0.27198,0.04735,0.00713,0.00007,0.02969,0.00447
53,0.00568,0.58845,0.08871,0.28216,0.04769,0.00718,0.00740,0.02672,0.00402
54,0.00227,0.69657,0.10501,0.27550,0.04575,0.00689,0.01227,0.03142,0.00473
55,0.00227,0.48756,0.07350,0.26770,0.04796,0.00723,0.00366,0.03056,0.00460
56,0.00795,0.46035,0.06940,0.26097,0.05073,0.00764,0.00346,0.03162,0.00476
57,0.00568,0.54117,0.08158,0.26560,0.04449,0.00670,0.00929,0.02654,0.00400
58,0.00340,0.57627,0.08687,0.27292,0.04161,0.00627,0.00172,0.03003,0.00452
59,0.01363,0.51570,0.07774,0.27284,0.05032,0.00758,0.00304,0.03323,0.00501
60,0.02272,0.59890,0.09028,0.26757,0.05218,0.00786,0.00368,0.03617,0.00545
61,0.02272,0.75832,0.11432,0.27124,0.05397,0.00813,0.00514,0.03500,0.00527
62,0.00113,0.69588,0.10490,0.26600,0.04074,0.00614,0.00777,0.03771,0.00568
63,0.00340,0.67026,0.10104,0.26614,0.03563,0.00537,0.00560,0.02957,0.00445
64,0.01477,0.65074,0.09810,0.27479,0.03082,0.00464,0.00813,0.03586,0.00540
65,0.01477,0.66165,0.09974,0.27539,0.03694,0.00556,0.00532,0.03520,0.00530
66,0.00000,0.71668,0.10804,0.27560,0.04530,0.00682,0.00448,0.03926,0.00591
67,0.00000,0.70750,0.10666,0.28261,0.05303,0.00799,0.00509,0.03022,0.00455
68,0.00000,0.68140,0.10272,0.27939,0.05747,0.00866,0.00696,0.03242,0.00488
69,0.00113,0.60925,0.09184,0.27357,0.05490,0.00827,0.00324,0.03099,0.00467
70,0.00340,0.61017,0.09198,0.27325,0.05159,0.00777,0.00272,0.02794,0.00421
71,0.00000,0.64754,0.09762,0.27344,0.04972,0.00749,0.00054,0.03796,0.00572
72,0.00227,0.66741,0.10061,0.27042,0.05015,0.00756,0.00268,0.03049,0.00459
73,0.00227,0.77187,0.11636,0.27239,0.04496,0.00677,0.00462,0.03351,0.00505
74,0.00227,0.68282,0.10293,0.27397,0.04037,0.00608,0.00165,0.03148,0.00474
75,0.00227,0.57484,0.08666,0.27168,0.04366,0.00658,0.00043,0.02854,0.00430
76,0.00340,0.60793,0.09165,0.27655,0.04409,0.00664,0.00412,0.02603,0.00392
77,0.00795,0.61634,0.09291,0.27166,0.04851,0.00731,0.01018,0.03888,0.00586
78,0.00909,0.68971,0.10397,0.26694,0.05773,0.00870,0.00976,0.04656,0.00701
79,0.00000,0.67419,0.10163,0.26297,0.05525,0.00833,0.00999,0.03805,0.00573
80,0.00000,0.81345,0.12263,0.26847,0.06863,0.01034,0.00471,0.03952,0.00595
81,0.00000,0.77128,0.11627,0.27836,0.07876,0.01187,0.00543,0.02731,0.00411
82,0.00227,0.72283,0.10897,0.27912,0.06909,0.01041,0.00044,0.03607,0.00543
83,0.00340,0.58827,0.08868,0.27159,0.04937,0.00744,0.00555,0.05387,0.00812
84,0.00795,0.53903,0.08126,0.26654,0.04957,0.00747,0.01115,0.05797,0.00873
85,0.02272,0.50446,0.07605,0.27342,0.03580,0.00539,0.00861,0.04479,0.00675
86,0.01704,0.52200,0.07869,0.27879,0.04694,0.00707,0.00309,0.02884,0.00434
87,0.00340,0.52585,0.07927,0.27617,0.05690,0.00857,0.00701,0.03537,0.00533
88,0.00909,0.65411,0.09861,0.26955,0.05142,0.00775,0.00749,0.05479,0.00826
89,0.02272,0.78497,0.11833,0.26720,0.04708,0.00709,0.00692,0.08144,0.01227
90,0.01363,0.61877,0.09328,0.26824,0.04042,0.00609,0.01711,0.08401,0.01266
91,0.00227,0.56235,0.08477,0.27923,0.09679,0.01459,0.00877,0.07791,0.01174
92,0.00227,0.64999,0.09799,0.29724,0.19539,0.02945,0.00937,0.08784,0.01324
93,0.00232,0.53013,0.08084,0.27234,0.06192,0.00944,0.00196,0.04250,0.00648
94,0.00232,0.58219,0.08878,0.27335,0.07393,0.01127,0.00201,0.05256,0.00801
95,0.00232,0.62244,0.09492,0.27981,0.09646,0.01471,0.00528,0.03152,0.00480
96,0.00000,0.62774,0.09573,0.28497,0.09781,0.01491,0.00426,0.04443,0.00677
97,0.00000,0.73191,0.11161,0.29201,0.07872,0.01200,0.00049,0.06834,0.01042
98,0.00581,0.65309,0.09959,0.28546,0.06415,0.00978,0.01679,0.08498,0.01295
99,0.00813,0.70463,0.10745,0.27200,0.07625,0.01162,0.02049,0.08102,0.01235
100,0.00232,0.68776,0.10488,0.26703,0.05352,0.00816,0.01868,0.06318,0.00963
101,0.00581,0.81098,0.12367,0.26247,0.07761,0.01183,0.00697,0.08121,0.01238
102,0.01744,0.84094,0.12824,0.27213,0.09014,0.01374,0.00612,0.10771,0.01642
103,0.02325,0.82717,0.12614,0.28835,0.14734,0.02246,0.01289,0.10722,0.01635
104,0.00595,0.72859,0.11242,0.27067,0.08979,0.01385,0.00085,0.03529,0.00544
105,0.01190,0.71412,0.11019,0.28121,0.10598,0.01635,0.00857,0.03272,0.00504
106,0.01785,0.66662,0.10286,0.29230,0.11376,0.01755,0.00173,0.03574,0.00551
107,0.01785,0.56334,0.08692,0.28510,0.10732,0.01656,0.00508,0.04214,0.00650
108,0.01190,0.67319,0.10387,0.27725,0.08107,0.01251,0.01174,0.05292,0.00816
109,0.00595,0.82830,0.12781,0.27631,0.03986,0.00615,0.01645,0.06546,0.01010
110,0.00238,0.70228,0.10836,0.26787,0.05168,0.00797,0.00148,0.05136,0.00792
111,0.00357,0.68690,0.10599,0.27263,0.03667,0.00565,0.00457,0.03093,0.00477
112,0.00595,0.70374,0.10859,0.27355,0.03590,0.00554,0.00533,0.03407,0.00525
113,0.00595,0.68009,0.10494,0.26657,0.04018,0.00620,0.00978,0.04402,0.00679
114,0.01190,0.72134,0.11130,0.25942,0.04298,0.00663,0.00577,0.02869,0.00442
115,0.01190,0.69879,0.10782,0.25171,0.03730,0.00575,0.00096,0.04332,0.00668
