Count,Average Steering Change,Steering Change SD,Steering Change SE,Average Distance,Average Distance SD,Average Distance SE,Average Angle,Angle SD,Angle SE
1,0.02000,0.39166,0.05538,0.04838,0.00976,0.00138,0.08017,0.01640,0.00232
2,0.01799,0.64550,0.09128,0.21575,0.03898,0.00551,0.18228,0.04157,0.00587
3,0.01499,0.65393,0.09247,0.36699,0.07552,0.01068,0.06569,0.06369,0.00900
4,0.00000,0.62625,0.08856,0.41768,0.12058,0.01705,0.02342,0.09698,0.01371
5,0.00306,0.70706,0.10100,0.38693,0.06229,0.00889,0.03795,0.06006,0.00858
6,0.02040,0.86649,0.12378,0.33191,0.08178,0.01168,0.04502,0.05543,0.00791
7,0.00306,0.80276,0.11468,0.29494,0.09633,0.01376,0.00840,0.04350,0.00621
8,0.00306,0.79957,0.11422,0.28673,0.09747,0.01392,0.00964,0.05081,0.00725
9,0.00816,0.80377,0.11482,0.28938,0.08927,0.01275,0.00401,0.04954,0.00707
10,0.00102,0.71531,0.10218,0.28994,0.08585,0.01226,0.00377,0.04378,0.00625
11,0.00306,0.69476,0.09925,0.28419,0.08352,0.01193,0.00649,0.04865,0.00695
12,0.0,0.82616,0.11802,0.27924,0.08984,0.01283,0.00105,0.05733,0.00819
13,0.00714,0.65379,0.09339,0.27309,0.09440,0.01348,0.00734,0.05861,0.00837
14,0.00510,0.65404,0.09343,0.27572,0.08916,0.01273,0.00356,0.05473,0.00781
15,0.01224,0.67917,0.09702,0.28235,0.08834,0.01262,0.00471,0.04264,0.00609
16,0.02040,0.75733,0.10819,0.28690,0.08528,0.01218,0.00278,0.05718,0.00816
17,0.00714,0.84756,0.12108,0.29195,0.10607,0.01515,0.00258,0.07579,0.01082
18,0.00816,0.64057,0.09151,0.29802,0.15499,0.02214,0.01853,0.10557,0.01508
19,0.00510,0.64880,0.09268,0.30755,0.18203,0.02600,0.02965,0.10711,0.01530
20,0.00208,0.61100,0.08819,0.29004,0.13297,0.01919,0.01950,0.11060,0.01596
21,0.0,0.66591,0.09611,0.29603,0.13029,0.01880,0.01752,0.11783,0.01700
22,0.00312,0.72402,0.10450,0.30644,0.16190,0.02336,0.02557,0.12749,0.01840
23,0.00744,0.54107,0.07892,0.29377,0.13498,0.01968,0.01558,0.09461,0.01380
24,0.02173,0.69927,0.10310,0.27447,0.07030,0.01036,0.00476,0.03903,0.00575
