Count,Average Steering Change,Steering Change SD,Steering Change SE,Average Distance,Average Distance SD,Average Distance SE,Average Angle,Angle SD,Angle SE
1,0.01923,0.40669,0.07975,0.03734,0.01317,0.00258,0.02184,0.05918,0.01160
2,0.03461,0.86221,0.16909,0.11722,0.05847,0.01146,0.03473,0.06519,0.01278
3,0.02884,0.83668,0.16408,0.12463,0.09859,0.01933,0.00404,0.07096,0.01391
4,0.03846,1.04387,0.20472,0.11205,0.09660,0.01894,0.01377,0.09130,0.01790
5,0.01538,0.86054,0.16876,0.10823,0.07265,0.01424,0.00799,0.07948,0.01558
6,0.03461,0.84133,0.16499,0.10218,0.07142,0.01400,0.00017,0.08352,0.01638
7,0.01538,0.84133,0.16499,0.09469,0.07337,0.01438,0.02385,0.07371,0.01445
8,0.03461,0.81426,0.15969,0.08990,0.06581,0.01290,0.04244,0.06137,0.01203
9,0.01346,0.79354,0.15562,0.09013,0.05151,0.01010,0.00714,0.05978,0.01172
10,0.02884,0.82894,0.16256,0.07298,0.05782,0.01133,0.01741,0.06642,0.01302
11,0.03461,0.96244,0.18875,0.08493,0.06436,0.01262,0.01037,0.06710,0.01316
12,0.00769,0.98035,0.19226,0.11118,0.07224,0.01416,0.02827,0.07060,0.01384
13,0.02499,0.97942,0.19208,0.12031,0.09105,0.01785,0.04265,0.08331,0.01634
14,0.01153,0.87302,0.17121,0.13360,0.10276,0.02015,0.00983,0.08149,0.01598
15,0.03846,1.14600,0.22474,0.13741,0.10858,0.02129,0.02085,0.06791,0.01331
16,0.01153,1.02790,0.20158,0.14739,0.12266,0.02405,0.01921,0.05287,0.01036
17,0.03846,0.98842,0.19384,0.15893,0.14276,0.02799,0.03015,0.06055,0.01187
18,0.00000,0.87266,0.17114,0.17219,0.15154,0.02972,0.00693,0.06064,0.01189
19,0.00192,0.79450,0.15581,0.16359,0.14168,0.02778,0.02481,0.07899,0.01549
20,0.03846,0.97075,0.19038,0.17202,0.12919,0.02533,0.01193,0.05741,0.01125
21,0.00961,1.18719,0.23282,0.16541,0.11829,0.02319,0.00117,0.07981,0.01565
22,0.00961,0.84988,0.16667,0.17035,0.12451,0.02441,0.00076,0.06921,0.01357
23,0.01538,0.91533,0.17951,0.18638,0.12988,0.02547,0.00196,0.04340,0.00851
24,0.03461,1.00199,0.19650,0.17609,0.12446,0.02440,0.01463,0.07873,0.01544
25,0.00384,1.02880,0.20176,0.18678,0.11437,0.02243,0.01593,0.06351,0.01245
26,0.01538,1.01192,0.19845,0.19512,0.12525,0.02456,0.00931,0.06036,0.01183
27,0.00000,0.94705,0.18573,0.19869,0.13631,0.02673,0.00047,0.05054,0.00991
28,0.00000,0.78727,0.15439,0.18474,0.14555,0.02854,0.00639,0.06699,0.01313
29,0.01538,0.91617,0.17967,0.18191,0.13038,0.02557,0.01171,0.05712,0.01120
30,0.01538,1.09507,0.21476,0.18488,0.12507,0.02452,0.00506,0.07887,0.01546
31,0.03269,0.81700,0.16022,0.17593,0.12551,0.02461,0.00329,0.07003,0.01373
32,0.03269,1.08556,0.21289,0.17393,0.11662,0.02287,0.00214,0.05692,0.01116
33,0.03846,0.88277,0.17312,0.14996,0.11506,0.02256,0.01157,0.07546,0.01480
