Count,Average Steering Change,Steering Change SD,Steering Change SE,Average Distance,Average Distance SD,Average Distance SE,Average Angle,Angle SD,Angle SE
1,0.01530,0.38308,0.05472,0.03975,0.00907,0.00129,0.01174,0.06371,0.00910
2,0.01530,1.10329,0.15761,0.12005,0.04701,0.00671,0.02604,0.05745,0.00820
3,0.01326,0.97915,0.13987,0.11891,0.09064,0.01294,0.03400,0.06548,0.00935
4,0.00306,0.92804,0.13257,0.12831,0.11441,0.01634,0.03060,0.06205,0.00886
5,0.02040,0.93551,0.13364,0.14712,0.11770,0.01681,0.00048,0.06260,0.00894
6,0.00000,0.90135,0.12876,0.14629,0.11363,0.01623,0.00963,0.07222,0.01031
7,0.00816,1.11713,0.15959,0.13961,0.09765,0.01395,0.02311,0.06107,0.00872
8,0.00714,0.91645,0.13092,0.13396,0.10385,0.01483,0.01419,0.06042,0.00863
9,0.00510,0.94211,0.13458,0.13081,0.09707,0.01386,0.00122,0.06574,0.00939
10,0.00816,0.76727,0.10961,0.12345,0.08472,0.01210,0.01139,0.08177,0.01168
11,0.00714,0.96632,0.13804,0.13372,0.09144,0.01306,0.01940,0.06617,0.00945
12,0.00306,0.89273,0.12753,0.15810,0.09532,0.01361,0.02569,0.06442,0.00920
13,0.00000,0.84061,0.12008,0.16641,0.10796,0.01542,0.00099,0.07006,0.01000
14,0.00102,1.20244,0.17177,0.17413,0.11584,0.01654,0.00269,0.07567,0.01081
15,0.00000,0.88167,0.12595,0.17781,0.12701,0.01814,0.00550,0.07306,0.01043
16,0.00714,0.94771,0.13538,0.16661,0.13998,0.01999,0.00273,0.06784,0.00969
17,0.01326,0.95915,0.13702,0.17882,0.13613,0.01944,0.01539,0.06867,0.00981
18,0.01734,0.86417,0.12345,0.18116,0.13645,0.01949,0.00515,0.07370,0.01052
19,0.01836,0.97455,0.13922,0.18822,0.14708,0.02101,0.00976,0.07221,0.01031
20,0.01224,1.05053,0.15007,0.19275,0.15217,0.02173,0.00392,0.05579,0.00797
21,0.02040,1.09888,0.15698,0.19666,0.14945,0.02135,0.00477,0.07860,0.01122
22,0.01734,1.05373,0.15053,0.21038,0.14816,0.02116,0.00069,0.06134,0.00876
23,0.00816,0.94966,0.13566,0.21582,0.14192,0.02027,0.00332,0.06057,0.00865
24,0.02040,0.90056,0.12865,0.19297,0.14783,0.02111,0.00526,0.07499,0.01071
25,0.00714,1.00787,0.14398,0.18530,0.15282,0.02183,0.00514,0.07266,0.01038
26,0.02040,0.87894,0.12556,0.19824,0.15021,0.02145,0.01752,0.06786,0.00969
27,0.00816,0.97579,0.13939,0.23237,0.14574,0.02082,0.02004,0.05655,0.00807
28,0.01224,0.99131,0.14161,0.24223,0.14342,0.02048,0.00403,0.07485,0.01069
29,0.00408,0.90895,0.12985,0.23185,0.15962,0.02280,0.01440,0.08033,0.01147
30,0.00102,0.94865,0.13552,0.22978,0.15692,0.02241,0.01616,0.07042,0.01006
31,0.00306,0.94918,0.13559,0.23681,0.16890,0.02412,0.00137,0.07220,0.01031
32,0.02040,1.04157,0.14879,0.22396,0.17398,0.02485,0.00925,0.07121,0.01017
33,0.01530,0.97322,0.13903,0.22680,0.16628,0.02375,0.01307,0.07890,0.01127
34,0.02040,0.93431,0.13347,0.22260,0.15093,0.02156,0.00460,0.07692,0.01098
35,0.00000,0.90570,0.12938,0.22258,0.16128,0.02304,0.01171,0.07462,0.01066
36,0.01020,0.92570,0.13224,0.22856,0.16292,0.02327,0.00760,0.07060,0.01008
37,0.00510,0.99088,0.14155,0.22412,0.16718,0.02388,0.00569,0.05867,0.00838
38,0.00204,1.00009,0.14287,0.22974,0.17956,0.02565,0.00166,0.06525,0.00932
39,0.00000,0.87019,0.12431,0.22319,0.17880,0.02554,0.01335,0.06312,0.00901
40,0.00204,1.01694,0.14527,0.21261,0.16531,0.02361,0.00885,0.06082,0.00868
41,0.00000,0.82752,0.11821,0.20546,0.16431,0.02347,0.00513,0.08298,0.01185
42,0.00000,0.95452,0.13636,0.20589,0.16440,0.02348,0.01035,0.05792,0.00827
43,0.01734,1.06553,0.15221,0.19953,0.16473,0.02353,0.00230,0.07566,0.01080
44,0.00510,0.85094,0.12156,0.19923,0.17835,0.02547,0.02407,0.06270,0.00895
45,0.01530,0.88168,0.12595,0.22389,0.17854,0.02550,0.01356,0.05218,0.00745
46,0.02040,1.03721,0.14817,0.23598,0.17422,0.02488,0.00011,0.07477,0.01068
47,0.01326,1.13747,0.16249,0.24548,0.18385,0.02626,0.01145,0.06474,0.00924
48,0.02040,0.94420,0.13488,0.25563,0.17181,0.02454,0.00300,0.07085,0.01012
49,0.02040,0.97885,0.13983,0.25662,0.15977,0.02282,0.00537,0.06847,0.00978
50,0.00816,1.09959,0.15708,0.23929,0.17542,0.02506,0.01750,0.06779,0.00968
51,0.02040,1.04402,0.14914,0.22842,0.18410,0.02630,0.00971,0.06688,0.00955
52,0.00612,1.00962,0.14423,0.21909,0.18080,0.02582,0.01051,0.06968,0.00995
53,0.01836,0.86635,0.12376,0.19932,0.17428,0.02489,0.01876,0.06422,0.00917
54,0.00510,1.05221,0.15031,0.19505,0.16636,0.02376,0.00450,0.06587,0.00941
55,0.01326,1.02448,0.14635,0.20703,0.15605,0.02229,0.00900,0.06596,0.00942
56,0.00000,0.92741,0.13248,0.20948,0.14736,0.02105,0.00785,0.06291,0.00898
57,0.00306,0.84849,0.12121,0.20145,0.14859,0.02122,0.01030,0.06814,0.00973
