Count,Average Steering Change,Steering Change SD,Steering Change SE,Average Distance,Average Distance SD,Average Distance SE,Average Angle,Angle SD,Angle SE
1,0.00300,0.42654,0.06032,0.03899,0.01203,0.00170,0.01782,0.06283,0.00888
2,0.01999,0.99226,0.14032,0.13020,0.05211,0.00737,0.03729,0.07168,0.01013
3,0.00299,0.89103,0.12601,0.16193,0.09529,0.01347,0.03439,0.05318,0.00752
4,0.00699,0.84231,0.11912,0.18875,0.10757,0.01521,0.04747,0.06593,0.00932
5,0.02000,1.00074,0.14152,0.21669,0.12510,0.01769,0.02526,0.06717,0.00949
6,0.01000,0.91137,0.12888,0.23828,0.14319,0.02025,0.00431,0.07877,0.01114
7,0.01500,0.88956,0.12580,0.25230,0.14402,0.02036,0.00230,0.07790,0.01101
8,0.02000,0.93128,0.13170,0.24727,0.15061,0.02130,0.00599,0.07058,0.00998
9,0.01000,0.93096,0.13165,0.24694,0.14956,0.02115,0.00061,0.08413,0.01189
10,0.02000,0.95645,0.13526,0.25977,0.15611,0.02207,0.00784,0.08453,0.01195
11,0.01199,1.00809,0.14256,0.26848,0.16644,0.02353,0.00846,0.07244,0.01024
12,0.00300,0.76343,0.10796,0.27454,0.16938,0.02395,0.00142,0.07365,0.01041
13,0.00699,0.90586,0.12810,0.27711,0.18090,0.02558,0.00461,0.07401,0.01046
14,0.01999,0.82552,0.11674,0.28977,0.19348,0.02736,0.02280,0.07195,0.01017
15,0.00199,0.97585,0.13800,0.31065,0.19219,0.02718,0.02272,0.07873,0.01113
16,0.00600,0.99787,0.14112,0.33216,0.18308,0.02589,0.01292,0.07040,0.00995
17,0.00500,0.86198,0.12190,0.34452,0.18188,0.02572,0.00304,0.06672,0.00943
18,0.01199,0.93212,0.13182,0.35393,0.19217,0.02717,0.00318,0.06207,0.00877
19,0.01299,0.89234,0.12619,0.36029,0.19112,0.02702,0.00134,0.07062,0.00998
20,0.02000,1.00364,0.14193,0.36206,0.18665,0.02639,0.00187,0.07681,0.01086
21,0.00100,0.97598,0.13802,0.37045,0.18458,0.02610,0.00573,0.06675,0.00944
22,0.00499,0.82633,0.11686,0.37320,0.18146,0.02566,0.00391,0.06786,0.00959
23,0.01200,1.08782,0.15384,0.37634,0.17151,0.02425,0.01162,0.08206,0.01160
24,0.01999,1.05194,0.14876,0.39374,0.18022,0.02548,0.01427,0.06937,0.00981
25,0.01999,1.02859,0.14546,0.39520,0.18174,0.02570,0.00866,0.06535,0.00924
26,0.01799,0.88491,0.12514,0.38771,0.17503,0.02475,0.01451,0.07323,0.01035
27,0.01999,0.99488,0.14069,0.36882,0.18058,0.02553,0.01507,0.07452,0.01053
28,0.01299,0.92605,0.13096,0.36609,0.18769,0.02654,0.00732,0.06538,0.00924
29,0.02000,0.86608,0.12248,0.37926,0.17436,0.02465,0.01660,0.06720,0.00950
30,0.00799,0.92619,0.13098,0.40381,0.15383,0.02175,0.02729,0.08296,0.01173
31,0.01200,0.94644,0.13384,0.43469,0.15023,0.02124,0.02466,0.07945,0.01123
