Count,Average Steering Change,Steering Change SD,Steering Change SE,Average Distance,Average Distance SD,Average Distance SE,Average Angle,Angle SD,Angle SE
1,0.01500,0.35892,0.05075,0.03459,0.01636,0.00231,0.02362,0.05650,0.00799
2,0.00499,0.84108,0.11894,0.11943,0.05879,0.00831,0.05495,0.06257,0.00884
3,0.00999,0.89011,0.12588,0.15380,0.10697,0.01512,0.04253,0.06689,0.00946
4,0.01000,0.88209,0.12474,0.18255,0.11434,0.01617,0.02670,0.08650,0.01223
5,0.01499,0.79254,0.11208,0.21983,0.11749,0.01661,0.01523,0.06260,0.00885
6,0.0,0.75670,0.10701,0.24238,0.11879,0.01680,0.00413,0.07168,0.01013
7,0.01999,0.93091,0.13165,0.25641,0.12894,0.01823,0.00951,0.07282,0.01029
8,0.00999,0.75993,0.10747,0.26759,0.14127,0.01997,0.00326,0.07896,0.01116
9,0.01799,0.90657,0.12820,0.27053,0.16251,0.02298,0.00162,0.06686,0.00945
10,0.00999,0.86919,0.12292,0.27985,0.15832,0.02239,0.01385,0.08021,0.01134
11,0.01299,0.75616,0.10693,0.29522,0.13778,0.01948,0.01197,0.07371,0.01042
12,0.01700,0.87604,0.12389,0.31305,0.12984,0.01836,0.01461,0.07625,0.01078
13,0.02000,0.85141,0.12040,0.32269,0.14251,0.02015,0.01002,0.07845,0.01109
14,0.01999,0.93370,0.13204,0.31233,0.15368,0.02173,0.02084,0.08527,0.01206
15,0.00299,0.88308,0.12488,0.31202,0.16238,0.02296,0.01013,0.08657,0.01224
16,0.02000,0.95047,0.13441,0.32412,0.17965,0.02540,0.02112,0.06433,0.00909
17,0.01299,0.86497,0.12232,0.33711,0.19730,0.02790,0.01642,0.07872,0.01113
18,0.02000,0.82358,0.11647,0.35460,0.18849,0.02665,0.00303,0.06672,0.00943
19,0.01700,0.75416,0.10665,0.36108,0.17439,0.02466,0.00481,0.07945,0.01123
20,0.00499,0.92050,0.13017,0.36000,0.17401,0.02460,0.00427,0.07764,0.01098
21,0.00300,0.77687,0.10986,0.36322,0.17729,0.02507,0.00244,0.06743,0.00953
22,0.01699,0.85642,0.12111,0.35776,0.17406,0.02461,0.00708,0.07622,0.01077
23,0.01999,0.89799,0.12699,0.34506,0.17770,0.02513,0.00542,0.08684,0.01228
24,0.01799,0.90275,0.12766,0.33309,0.19121,0.02704,0.00521,0.05819,0.00823
25,0.02000,0.98979,0.13997,0.33361,0.19120,0.02703,0.00976,0.07480,0.01057
26,0.01299,0.94153,0.13315,0.34607,0.17711,0.02504,0.00938,0.07200,0.01018
27,0.01999,1.08397,0.15329,0.35022,0.17049,0.02411,0.00782,0.07994,0.01130
28,0.02000,0.91651,0.12961,0.35870,0.17057,0.02412,0.00396,0.07482,0.01058
29,0.02000,0.96896,0.13703,0.36987,0.18784,0.02656,0.01889,0.07429,0.01050
30,0.00099,0.95564,0.13514,0.37591,0.20561,0.02907,0.00839,0.06445,0.00911
31,0.00800,0.88291,0.12486,0.38945,0.20439,0.02890,0.00534,0.06334,0.00895
32,0.00699,1.03489,0.14635,0.38993,0.18782,0.02656,0.00583,0.06655,0.00941
33,0.00000,0.81123,0.11472,0.38096,0.17353,0.02454,0.00343,0.08673,0.01226
34,0.00300,0.91686,0.12966,0.38280,0.16440,0.02325,0.00992,0.06526,0.00922
35,0.01199,1.00586,0.14225,0.39691,0.16136,0.02282,0.01491,0.07207,0.01019
36,0.01999,0.93685,0.13249,0.40003,0.17328,0.02450,0.00628,0.07043,0.00996
37,0.00200,0.96550,0.13654,0.38529,0.18397,0.02601,0.01913,0.07218,0.01020
38,0.00399,0.95361,0.13486,0.37970,0.17606,0.02489,0.00257,0.07249,0.01025
39,0.01999,0.91159,0.12891,0.38164,0.16698,0.02361,0.00247,0.06925,0.00979
40,0.00799,0.92430,0.13071,0.37409,0.17514,0.02476,0.00630,0.06749,0.00954
41,0.01800,0.77419,0.10948,0.37210,0.17644,0.02495,0.00044,0.07511,0.01062
42,0.01699,0.92323,0.13056,0.36609,0.17413,0.02462,0.00539,0.07124,0.01007
43,0.00700,0.88396,0.12501,0.36128,0.17180,0.02429,0.00587,0.08167,0.01155
44,0.01299,0.87033,0.12308,0.35489,0.17229,0.02436,0.00040,0.06069,0.00858
45,0.02000,1.05123,0.14866,0.37368,0.16413,0.02321,0.03143,0.07309,0.01033
46,0.00200,0.88385,0.12499,0.40540,0.16406,0.02320,0.02083,0.06433,0.00909
47,0.00199,0.98898,0.13986,0.41052,0.16199,0.02290,0.01784,0.08471,0.01198
48,0.00299,0.84689,0.11976,0.40058,0.17655,0.02496,0.01394,0.06580,0.00930
49,0.01999,1.03551,0.14644,0.39323,0.17343,0.02452,0.00054,0.06940,0.00981
50,0.00199,0.94847,0.13413,0.38435,0.17178,0.02429,0.00112,0.07819,0.01105
51,0.00500,1.04082,0.14719,0.37999,0.17644,0.02495,0.00708,0.05894,0.00833
52,0.01699,0.93592,0.13236,0.37842,0.16896,0.02389,0.00009,0.07436,0.01051
53,0.00600,0.83914,0.11867,0.38732,0.17506,0.02475,0.00273,0.07845,0.01109
54,0.00100,0.82009,0.11597,0.39495,0.16927,0.02393,0.01493,0.07706,0.01089
55,0.00500,0.85253,0.12056,0.38155,0.17160,0.02426,0.01948,0.08127,0.01149
56,0.02000,0.62737,0.08872,0.37055,0.17903,0.02532,0.00092,0.08947,0.01265
57,0.02000,0.79145,0.11192,0.35470,0.18889,0.02671,0.00269,0.06908,0.00976
58,0.00300,0.83056,0.11745,0.35061,0.18699,0.02644,0.01492,0.07105,0.01004
59,0.01700,0.89942,0.12719,0.35931,0.17774,0.02513,0.00975,0.07732,0.01093
60,0.01800,1.08317,0.15318,0.37111,0.18581,0.02627,0.01660,0.06680,0.00944
61,0.00599,0.93795,0.13264,0.39728,0.17865,0.02526,0.01438,0.07514,0.01062
62,0.00099,1.02540,0.14501,0.39829,0.16577,0.02344,0.01561,0.07654,0.01082
63,0.00199,0.92935,0.13143,0.38636,0.16234,0.02295,0.01745,0.09270,0.01311
64,0.00499,0.86024,0.12165,0.37837,0.16565,0.02342,0.01753,0.11726,0.01658
65,0.01999,1.09503,0.15486,0.38098,0.19062,0.02695,0.02205,0.12515,0.01769
66,0.01800,1.00008,0.14143,0.39114,0.25152,0.03557,0.01350,0.13601,0.01923
67,0.00306,1.05023,0.15003,0.38779,0.18433,0.02633,0.02719,0.05434,0.00776
68,0.01224,0.91448,0.13064,0.40265,0.17389,0.02484,0.00554,0.06699,0.00957
69,0.02040,0.95798,0.13685,0.41064,0.18230,0.02604,0.00480,0.05491,0.00784
70,0.02040,1.01347,0.14478,0.41314,0.18854,0.02693,0.00673,0.06422,0.00917
71,0.01326,0.86359,0.12337,0.40046,0.19972,0.02853,0.01073,0.06895,0.00985
72,0.01224,1.06792,0.15256,0.40705,0.18858,0.02694,0.01400,0.08364,0.01194
73,0.00612,0.96582,0.13797,0.40875,0.18019,0.02574,0.00359,0.07677,0.01096
74,0.00714,0.94830,0.13547,0.39923,0.17058,0.02436,0.01147,0.06697,0.00956
75,0.00612,1.02567,0.14652,0.39377,0.17308,0.02472,0.00221,0.07225,0.01032
76,0.00204,0.85904,0.12272,0.40048,0.18209,0.02601,0.01359,0.07165,0.01023
77,0.01326,0.97973,0.13996,0.41365,0.17754,0.02536,0.00358,0.07892,0.01127
78,0.01734,0.91643,0.13091,0.42184,0.16597,0.02371,0.00171,0.08922,0.01274
79,0.00204,0.89527,0.12789,0.43241,0.16662,0.02380,0.00106,0.07853,0.01121
80,0.00612,0.82441,0.11777,0.43178,0.16103,0.02300,0.00756,0.07594,0.01084
81,0.02040,0.88184,0.12597,0.42403,0.16117,0.02302,0.00308,0.07588,0.01084
82,0.00612,0.97581,0.13940,0.41684,0.18141,0.02591,0.00561,0.07691,0.01098
83,0.00816,1.00037,0.14291,0.41219,0.19683,0.02811,0.00334,0.06901,0.00985
84,0.01734,1.02521,0.14645,0.40098,0.20842,0.02977,0.00641,0.06966,0.00995
85,0.02040,1.02409,0.14629,0.39947,0.20499,0.02928,0.00279,0.08099,0.01157
86,0.00204,1.15338,0.16476,0.40167,0.20668,0.02952,0.00984,0.06207,0.00886
87,0.00000,0.90632,0.12947,0.41000,0.21643,0.03091,0.00519,0.06984,0.00997
88,0.00204,0.98855,0.14122,0.40591,0.23298,0.03328,0.01032,0.05827,0.00832
89,0.01836,0.99522,0.14217,0.39404,0.23109,0.03301,0.01379,0.07127,0.01018
90,0.00510,0.90707,0.12958,0.38097,0.21520,0.03074,0.00659,0.07857,0.01122
91,0.00816,1.06451,0.15207,0.38408,0.19983,0.02854,0.00766,0.07088,0.01012
92,0.02040,1.05297,0.15042,0.38298,0.20896,0.02985,0.00245,0.08597,0.01228
93,0.01020,0.99329,0.14189,0.37988,0.20572,0.02938,0.01127,0.08454,0.01207
94,0.00306,0.90572,0.12938,0.36808,0.20704,0.02957,0.00708,0.07916,0.01130
95,0.00000,0.86637,0.12376,0.36108,0.20781,0.02968,0.01071,0.06984,0.00997
96,0.00204,0.96863,0.13837,0.34429,0.20745,0.02963,0.01572,0.06622,0.00946
97,0.00714,0.79910,0.11415,0.34105,0.21622,0.03088,0.01778,0.07559,0.01079
98,0.01530,0.72956,0.10422,0.35419,0.23128,0.03304,0.01028,0.06835,0.00976
99,0.01530,0.94346,0.13478,0.35776,0.22634,0.03233,0.01988,0.07040,0.01005
100,0.01326,1.00390,0.14341,0.34554,0.21999,0.03142,0.02118,0.09570,0.01367
101,0.01530,0.95699,0.13671,0.34811,0.21625,0.03089,0.00039,0.09984,0.01426
102,0.02040,0.87551,0.12507,0.35298,0.23471,0.03353,0.00289,0.07893,0.01127
103,0.00714,0.75714,0.10816,0.35872,0.25468,0.03638,0.00142,0.09343,0.01334
104,0.02083,0.96365,0.13909,0.33893,0.20716,0.02990,0.00580,0.07745,0.01117
105,0.02083,0.88499,0.12773,0.36454,0.20902,0.03017,0.02965,0.07158,0.01033
106,0.00520,0.77602,0.11200,0.39241,0.20479,0.02955,0.01833,0.06661,0.00961
107,0.00208,0.88957,0.12839,0.40160,0.19474,0.02810,0.00239,0.06800,0.00981
108,0.02083,1.02524,0.14798,0.41087,0.16834,0.02429,0.01166,0.07114,0.01026
109,0.02083,1.16636,0.16834,0.42341,0.16175,0.02334,0.00826,0.07018,0.01012
110,0.02083,1.05078,0.15166,0.43018,0.15617,0.02254,0.00514,0.07114,0.01026
111,0.01041,0.77142,0.11134,0.42158,0.16176,0.02334,0.01176,0.06866,0.00991
112,0.01874,0.83626,0.12070,0.40461,0.17640,0.02546,0.00653,0.07725,0.01115
113,0.01562,0.92224,0.13311,0.40053,0.18165,0.02621,0.00546,0.07218,0.01041
114,0.01874,0.85796,0.12383,0.40061,0.18055,0.02606,0.00138,0.07395,0.01067
115,0.01562,0.99462,0.14356,0.39777,0.18060,0.02606,0.00333,0.06941,0.01001
116,0.00520,0.90359,0.13042,0.39022,0.17310,0.02498,0.01705,0.08096,0.01168
117,0.00520,0.90767,0.13101,0.37401,0.18324,0.02644,0.01451,0.06661,0.00961
118,0.01041,0.94356,0.13619,0.37344,0.18798,0.02713,0.00859,0.06955,0.01003
119,0.00520,1.01955,0.14716,0.37391,0.19356,0.02793,0.00896,0.08202,0.01183
120,0.01041,1.04347,0.15061,0.37548,0.19478,0.02811,0.00112,0.06812,0.00983
121,0.00520,0.91885,0.13262,0.37201,0.19362,0.02794,0.00937,0.07882,0.01137
122,0.00520,0.99101,0.14304,0.37420,0.18461,0.02664,0.00626,0.05694,0.00821
123,0.01562,0.95481,0.13781,0.36078,0.18470,0.02666,0.00844,0.07799,0.01125
124,0.00520,1.06859,0.15423,0.36150,0.18977,0.02739,0.01084,0.06628,0.00956
125,0.02083,1.00362,0.14486,0.35840,0.19759,0.02852,0.00314,0.06823,0.00984
126,0.02083,0.95643,0.13804,0.35311,0.18851,0.02721,0.00441,0.07443,0.01074
127,0.01250,1.01085,0.14590,0.35951,0.18191,0.02625,0.00807,0.07847,0.01132
128,0.00000,0.87010,0.12558,0.37253,0.17879,0.02580,0.01573,0.07593,0.01096
129,0.02083,0.91798,0.13249,0.39463,0.16817,0.02427,0.00967,0.07173,0.01035
130,0.00520,0.90882,0.13117,0.39527,0.16352,0.02360,0.01254,0.07329,0.01057
131,0.02083,0.92256,0.13316,0.38976,0.16065,0.02318,0.00248,0.06776,0.00978
132,0.00312,0.84781,0.12237,0.40121,0.17260,0.02491,0.01623,0.07134,0.01029
133,0.00833,0.81280,0.11731,0.41570,0.19010,0.02743,0.00480,0.07711,0.01113
134,0.00208,0.88740,0.12808,0.42250,0.21188,0.03058,0.00323,0.08474,0.01223
135,0.01875,0.96838,0.13977,0.43476,0.21967,0.03170,0.01687,0.08144,0.01175
136,0.00625,0.90718,0.13094,0.44094,0.21718,0.03134,0.00239,0.06943,0.01002
137,0.00729,1.00922,0.14566,0.43333,0.21375,0.03085,0.01818,0.08041,0.01160
138,0.01874,1.00206,0.14463,0.41803,0.20552,0.02966,0.01489,0.06955,0.01003
139,0.00520,0.85508,0.12342,0.40135,0.17861,0.02578,0.01378,0.07584,0.01094
140,0.01250,0.95788,0.13825,0.39428,0.17785,0.02567,0.00010,0.07784,0.01123
141,0.02083,0.82568,0.11917,0.39618,0.18780,0.02710,0.00268,0.08595,0.01240
142,0.01249,0.75969,0.10965,0.40682,0.18624,0.02688,0.01169,0.07197,0.01038
143,0.01875,0.90003,0.12990,0.39567,0.18751,0.02706,0.02910,0.06441,0.00929
144,0.01770,0.92811,0.13396,0.38281,0.18970,0.02738,0.00243,0.07052,0.01017
145,0.01250,0.85807,0.12385,0.38996,0.18364,0.02650,0.02240,0.06923,0.00999
