Count,Average Steering Change,Steering Change SD,Steering Change SE,Average Distance,Average Distance SD,Average Distance SE,Average Angle,Angle SD,Angle SE
1,0.02000,0.35270,0.04987,0.04923,0.00719,0.00101,0.08157,0.01224,0.00173
2,0.01999,0.36207,0.05120,0.21853,0.03352,0.00474,0.18375,0.03996,0.00565
3,0.01499,0.59010,0.08345,0.36426,0.06185,0.00874,0.05499,0.02065,0.00292
4,0.00500,0.71834,0.10158,0.40535,0.05837,0.00825,0.03743,0.04124,0.00583
5,0.00299,0.73255,0.10359,0.39136,0.05878,0.00831,0.03418,0.03051,0.00431
6,0.00000,0.72704,0.10282,0.33356,0.05714,0.00808,0.04120,0.04217,0.00596
7,0.00200,0.71630,0.10130,0.31181,0.07175,0.01014,0.00022,0.03286,0.00464
8,0.00300,1.05992,0.14989,0.28733,0.07630,0.01079,0.01914,0.03414,0.00482
9,0.01200,1.14142,0.16142,0.27935,0.06973,0.00986,0.00054,0.05268,0.00745
10,0.02000,0.96015,0.13578,0.27192,0.06833,0.00966,0.00770,0.03651,0.00516
11,0.01499,0.83607,0.11823,0.26960,0.07718,0.01091,0.00140,0.04702,0.00665
12,0.00199,0.94572,0.13374,0.25977,0.09451,0.01336,0.00569,0.04470,0.00632
13,0.00299,0.93703,0.13251,0.26691,0.08744,0.01236,0.01145,0.04545,0.00642
14,0.00200,0.88158,0.12467,0.26630,0.08108,0.01146,0.00451,0.04703,0.00665
15,0.01800,1.10244,0.15590,0.26060,0.07952,0.01124,0.00869,0.04369,0.00617
16,0.01999,1.17315,0.16590,0.25834,0.06695,0.00946,0.00683,0.04508,0.00637
17,0.00199,1.13780,0.16090,0.27057,0.06656,0.00941,0.01566,0.04374,0.00618
18,0.00000,1.00965,0.14278,0.27648,0.06852,0.00969,0.00227,0.04631,0.00654
19,0.00199,0.83336,0.11785,0.27519,0.07251,0.01025,0.00583,0.03408,0.00481
20,0.00299,0.90495,0.12797,0.27229,0.06412,0.00906,0.00148,0.04220,0.00596
21,0.00500,0.95714,0.13536,0.27738,0.05657,0.00800,0.00557,0.03513,0.00496
22,0.01500,0.94266,0.13331,0.27496,0.05279,0.00746,0.00632,0.03426,0.00484
23,0.01999,0.90160,0.12750,0.27008,0.05885,0.00832,0.00318,0.03627,0.00513
24,0.01999,0.99398,0.14057,0.26798,0.06154,0.00870,0.00306,0.03256,0.00460
25,0.02000,0.84421,0.11939,0.27034,0.06373,0.00901,0.00074,0.03995,0.00564
26,0.01999,0.84374,0.11932,0.26919,0.05576,0.00788,0.00090,0.03394,0.00480
27,0.01800,0.95847,0.13554,0.27431,0.05510,0.00779,0.00586,0.04610,0.00652
28,0.01700,0.76456,0.10812,0.27641,0.06512,0.00920,0.00452,0.06894,0.00975
29,0.01299,0.70949,0.10033,0.28715,0.10488,0.01483,0.01633,0.09324,0.01318
30,0.01999,0.81871,0.11578,0.29273,0.11602,0.01640,0.02059,0.10491,0.01483
31,0.02000,0.87418,0.12362,0.30137,0.11397,0.01611,0.01707,0.10109,0.01429
32,0.00699,0.79473,0.11239,0.29435,0.11552,0.01633,0.00404,0.10415,0.01473
33,0.01299,0.80179,0.11339,0.29601,0.11827,0.01672,0.01701,0.09680,0.01369
34,0.02000,0.91656,0.12962,0.29253,0.12137,0.01716,0.00812,0.09478,0.01340
35,0.01300,0.86757,0.12269,0.29486,0.12301,0.01739,0.01747,0.08479,0.01199
36,0.01224,0.82693,0.11813,0.28251,0.05406,0.00772,0.00148,0.02524,0.00360
37,0.01734,0.82995,0.11856,0.28241,0.06105,0.00872,0.00156,0.03986,0.00569
38,0.02040,0.83090,0.11870,0.28059,0.06903,0.00986,0.00394,0.03206,0.00458
39,0.01530,0.93706,0.13386,0.27789,0.06487,0.00926,0.00033,0.03553,0.00507
40,0.01836,0.90726,0.12960,0.28174,0.05847,0.00835,0.00500,0.03309,0.00472
41,0.01020,0.76438,0.10919,0.27480,0.06375,0.00910,0.00768,0.03188,0.00455
42,0.00000,0.66078,0.09439,0.26902,0.06691,0.00955,0.00042,0.03106,0.00443
43,0.00204,0.62154,0.08879,0.27653,0.06470,0.00924,0.00899,0.03184,0.00454
44,0.00204,0.75315,0.10759,0.28050,0.05312,0.00758,0.00281,0.03454,0.00493
45,0.00204,0.90022,0.12860,0.28704,0.04258,0.00608,0.00340,0.03591,0.00513
46,0.00714,0.72506,0.10358,0.28721,0.04738,0.00676,0.00229,0.03244,0.00463
47,0.01530,0.80522,0.11503,0.29174,0.05387,0.00769,0.00502,0.03111,0.00444
48,0.02040,0.74914,0.10702,0.28666,0.05257,0.00751,0.01246,0.03366,0.00480
49,0.02040,0.79262,0.11323,0.27359,0.05236,0.00748,0.00612,0.02759,0.00394
50,0.01020,0.86449,0.12349,0.27635,0.04711,0.00673,0.00789,0.03297,0.00471
51,0.01530,0.88750,0.12678,0.27824,0.04594,0.00656,0.00070,0.02823,0.00403
52,0.02040,0.88068,0.12581,0.27896,0.04769,0.00681,0.00139,0.02860,0.00408
53,0.01836,0.72693,0.10384,0.27976,0.04782,0.00683,0.00131,0.02439,0.00348
54,0.01530,0.77750,0.11107,0.27716,0.04927,0.00703,0.00132,0.02818,0.00402
55,0.01326,0.76437,0.10919,0.27642,0.04706,0.00672,0.00187,0.02963,0.00423
56,0.01530,0.78670,0.11238,0.26985,0.04793,0.00684,0.00476,0.02662,0.00380
57,0.02040,0.82294,0.11756,0.27206,0.04347,0.00621,0.00605,0.03061,0.00437
58,0.02040,0.72280,0.10325,0.27530,0.03906,0.00558,0.00142,0.02788,0.00398
59,0.02040,0.84677,0.12096,0.28313,0.04796,0.00685,0.00671,0.02855,0.00407
60,0.01530,0.79796,0.11399,0.28596,0.04157,0.00593,0.00170,0.03530,0.00504
61,0.01734,0.72552,0.10364,0.28647,0.04533,0.00647,0.00200,0.02948,0.00421
62,0.01530,0.82376,0.11768,0.28644,0.04640,0.00662,0.00117,0.02716,0.00388
63,0.00000,0.83830,0.11975,0.28573,0.04455,0.00636,0.00079,0.03113,0.00444
64,0.00102,0.73265,0.10466,0.28626,0.04473,0.00639,0.00127,0.03088,0.00441
65,0.00204,0.70948,0.10135,0.28605,0.04712,0.00673,0.00249,0.02780,0.00397
66,0.00306,0.80110,0.11444,0.28623,0.04272,0.00610,0.00268,0.03229,0.00461
67,0.00714,0.77505,0.11072,0.27850,0.03600,0.00514,0.00692,0.03139,0.00448
68,0.02040,0.88363,0.12623,0.27738,0.03637,0.00519,0.00635,0.02253,0.00321
69,0.01020,1.01433,0.14490,0.28322,0.03887,0.00555,0.00067,0.03485,0.00497
70,0.00306,0.91408,0.13058,0.28093,0.04175,0.00596,0.00176,0.03168,0.00452
71,0.00510,0.95496,0.13642,0.28298,0.04740,0.00677,0.00169,0.03408,0.00486
72,0.01224,0.92700,0.13242,0.27674,0.04290,0.00612,0.00420,0.03243,0.00463
73,0.02040,0.80107,0.11443,0.27983,0.04063,0.00580,0.00437,0.03234,0.00462
74,0.01530,0.73305,0.10472,0.28041,0.03536,0.00505,0.00045,0.03146,0.00449
75,0.00000,0.77400,0.11057,0.28818,0.03720,0.00531,0.00548,0.02613,0.00373
76,0.00000,0.88467,0.12638,0.28657,0.03318,0.00474,0.00435,0.03235,0.00462
77,0.00000,0.82387,0.11769,0.28575,0.03902,0.00557,0.00136,0.02784,0.00397
78,0.00000,0.79533,0.11361,0.28657,0.03669,0.00524,0.00381,0.03027,0.00432
79,0.00000,0.80432,0.11490,0.29087,0.03812,0.00544,0.00084,0.03145,0.00449
80,0.00000,0.80856,0.11550,0.28261,0.04184,0.00597,0.00908,0.02417,0.00345
81,0.00000,0.73692,0.10527,0.27962,0.03918,0.00559,0.00014,0.03067,0.00438
82,0.0,0.76525,0.10932,0.27237,0.03896,0.00556,0.00624,0.02841,0.00405
83,0.00000,0.77043,0.11006,0.27305,0.03684,0.00526,0.00435,0.03289,0.00469
84,0.00000,0.65690,0.09384,0.27213,0.04087,0.00583,0.00166,0.02881,0.00411
85,0.00000,0.66952,0.09564,0.27479,0.04630,0.00661,0.00436,0.02174,0.00310
86,0.00000,0.66861,0.09551,0.27851,0.04296,0.00613,0.00451,0.02849,0.00407
87,0.00204,0.66998,0.09571,0.28649,0.03860,0.00551,0.00567,0.02377,0.00339
88,0.00510,0.82004,0.11714,0.28375,0.04088,0.00584,0.00645,0.02401,0.00343
89,0.00204,0.83671,0.11953,0.28246,0.03827,0.00546,0.00050,0.03064,0.00437
90,0.00000,0.78733,0.11247,0.28240,0.03804,0.00543,0.00308,0.02788,0.00398
91,0.00000,0.78415,0.11202,0.28776,0.04090,0.00584,0.00101,0.02709,0.00387
92,0.00000,0.75741,0.10820,0.28433,0.04679,0.00668,0.00270,0.02647,0.00378
93,0.00204,0.77268,0.11038,0.28868,0.04365,0.00623,0.00485,0.02721,0.00388
94,0.00510,0.75168,0.10738,0.28705,0.04117,0.00588,0.00528,0.02775,0.00396
95,0.01020,0.61128,0.08732,0.28228,0.03895,0.00556,0.00321,0.02562,0.00366
96,0.01020,0.71514,0.10216,0.28043,0.04124,0.00589,0.00163,0.02617,0.00373
97,0.01020,0.88004,0.12572,0.28447,0.04090,0.00584,0.00382,0.02763,0.00394
98,0.01530,0.82599,0.11799,0.28658,0.04302,0.00614,0.00197,0.03115,0.00445
99,0.02040,0.75632,0.10804,0.29158,0.03795,0.00542,0.00212,0.02562,0.00366
100,0.02040,0.85951,0.12278,0.28409,0.03890,0.00555,0.00909,0.02661,0.00380
101,0.02040,0.78985,0.11283,0.28402,0.04488,0.00641,0.00432,0.02887,0.00412
102,0.01530,0.68035,0.09719,0.28526,0.04232,0.00604,0.00159,0.03056,0.00436
103,0.02040,0.68062,0.09723,0.28927,0.03720,0.00531,0.00332,0.02958,0.00422
104,0.01530,0.75242,0.10748,0.29057,0.04445,0.00635,0.00013,0.02683,0.00383
105,0.00000,0.70782,0.10111,0.29767,0.04171,0.00595,0.00952,0.02631,0.00375
106,0.00000,0.71113,0.10159,0.29877,0.04029,0.00575,0.00703,0.02963,0.00423
107,0.0,0.75234,0.10747,0.29219,0.04310,0.00615,0.00347,0.02646,0.00378
108,0.00204,0.67687,0.09669,0.29128,0.04134,0.00590,0.00179,0.03038,0.00434
109,0.00510,0.54090,0.07727,0.29114,0.03837,0.00548,0.00098,0.03109,0.00444
110,0.00306,0.69358,0.09908,0.28637,0.04179,0.00597,0.00492,0.02413,0.00344
111,0.00000,0.81741,0.11677,0.29001,0.04070,0.00581,0.01173,0.03427,0.00489
112,0.00000,0.70862,0.10123,0.29721,0.03798,0.00542,0.00058,0.03265,0.00466
113,0.00000,0.71192,0.10170,0.29443,0.03937,0.00562,0.00217,0.02634,0.00376
114,0.00510,0.77796,0.11113,0.29716,0.04475,0.00639,0.00214,0.03835,0.00547
115,0.02040,0.74030,0.10575,0.28850,0.04736,0.00676,0.00801,0.03137,0.00448
116,0.02040,0.75740,0.10820,0.28955,0.04410,0.00630,0.00547,0.03471,0.00495
117,0.00000,0.82727,0.11818,0.29032,0.04809,0.00687,0.00050,0.02791,0.00398
118,0.00816,0.91408,0.13058,0.29068,0.04918,0.00702,0.00292,0.03315,0.00473
119,0.02040,0.89823,0.12831,0.28622,0.04667,0.00666,0.00191,0.02886,0.00412
120,0.02040,0.78603,0.11229,0.28520,0.04093,0.00584,0.00103,0.03206,0.00458
121,0.00510,0.73528,0.10504,0.28371,0.04255,0.00607,0.00084,0.02944,0.00420
122,0.00816,0.77770,0.11110,0.28240,0.04800,0.00685,0.00104,0.02918,0.00416
123,0.00510,0.84703,0.12100,0.28258,0.04668,0.00666,0.00053,0.03443,0.00491
124,0.00204,0.87277,0.12468,0.28024,0.04927,0.00703,0.00124,0.02653,0.00379
125,0.00000,0.80906,0.11558,0.28279,0.04840,0.00691,0.00082,0.03026,0.00432
126,0.00000,0.67294,0.09613,0.27618,0.04116,0.00588,0.00607,0.03226,0.00460
127,0.0,0.86878,0.12411,0.27519,0.04773,0.00681,0.00009,0.03166,0.00452
128,0.00000,0.88161,0.12594,0.27292,0.04130,0.00590,0.00299,0.03937,0.00562
129,0.00000,0.73748,0.10535,0.27837,0.04077,0.00582,0.00204,0.03071,0.00438
130,0.00000,0.84726,0.12103,0.27168,0.03693,0.00527,0.00715,0.03401,0.00485
131,0.00000,0.77083,0.11011,0.27416,0.04259,0.00608,0.00658,0.03057,0.00436
132,0.00000,0.88916,0.12702,0.27805,0.04389,0.00627,0.00189,0.03287,0.00469
133,0.00000,0.92824,0.13260,0.27814,0.04885,0.00697,0.00142,0.03026,0.00432
134,0.00000,0.96727,0.13818,0.28006,0.04466,0.00638,0.00326,0.03475,0.00496
135,0.00204,0.97042,0.13863,0.28346,0.04750,0.00678,0.00250,0.02774,0.00396
136,0.01020,0.94706,0.13529,0.28497,0.04610,0.00658,0.00213,0.03189,0.00455
137,0.01020,0.90294,0.12899,0.27891,0.03776,0.00539,0.00737,0.03534,0.00504
138,0.00510,0.79155,0.11307,0.27404,0.03694,0.00527,0.00220,0.02964,0.00423
139,0.00000,0.85571,0.12224,0.27259,0.03633,0.00519,0.00124,0.03331,0.00475
140,0.00204,0.81415,0.11630,0.27472,0.03333,0.00476,0.00283,0.03223,0.00460
