Count,Average Steering Change,Steering Change SD,Steering Change SE,Average Distance,Average Distance SD,Average Distance SE,Average Angle,Angle SD,Angle SE
1,0.02000,0.24494,0.03464,0.05057,0.00028,0.00003,0.08397,0.00051,0.00007
2,0.00999,0.26532,0.03752,0.22571,0.01053,0.00148,0.19098,0.02383,0.00337
3,0.01299,0.66051,0.09341,0.37527,0.03723,0.00526,0.05389,0.01947,0.00275
4,0.00000,0.73647,0.10415,0.41118,0.04008,0.00566,0.04899,0.03430,0.00485
5,0.00199,0.66407,0.09391,0.38638,0.04326,0.00611,0.04277,0.04256,0.00601
6,0.01299,0.84898,0.12006,0.32022,0.06395,0.00904,0.04645,0.04034,0.00570
7,0.00599,0.92755,0.13117,0.29419,0.07555,0.01068,0.00286,0.04136,0.00585
8,0.00000,0.96809,0.13690,0.28097,0.06180,0.00874,0.00162,0.05915,0.00836
9,0.00000,0.80709,0.11414,0.27785,0.06152,0.00870,0.00037,0.04853,0.00686
10,0.00199,0.85140,0.12040,0.26962,0.06732,0.00952,0.01583,0.04226,0.00597
11,0.00800,0.78392,0.11086,0.25373,0.07668,0.01084,0.00917,0.04318,0.00610
12,0.01300,0.81386,0.11509,0.24227,0.08235,0.01164,0.00107,0.04488,0.00634
13,0.02000,0.86122,0.12179,0.25200,0.08138,0.01150,0.01578,0.05083,0.00718
14,0.02000,0.79567,0.11252,0.26575,0.07040,0.00995,0.00054,0.04109,0.00581
15,0.00200,0.74712,0.10565,0.27147,0.06311,0.00892,0.00776,0.05116,0.00723
16,0.00700,0.80355,0.11363,0.27842,0.09284,0.01313,0.00397,0.05824,0.00823
17,0.00800,0.79964,0.11308,0.28817,0.10538,0.01490,0.00370,0.05099,0.00721
18,0.00000,0.68862,0.09738,0.29039,0.10929,0.01545,0.00064,0.04954,0.00700
19,0.00000,0.63474,0.08976,0.28574,0.09537,0.01348,0.01173,0.07989,0.01129
20,0.00200,0.84817,0.11994,0.28971,0.12044,0.01703,0.02338,0.10331,0.01461
21,0.00300,0.86506,0.12233,0.28928,0.12305,0.01740,0.01064,0.10694,0.01512
22,0.00000,0.66301,0.09471,0.27167,0.07609,0.01087,0.00281,0.04530,0.00647
23,0.00204,0.75009,0.10715,0.26746,0.09525,0.01360,0.00526,0.04281,0.00611
24,0.00306,0.87215,0.12459,0.26490,0.10291,0.01470,0.00346,0.05190,0.00741
25,0.00510,0.70633,0.10090,0.26512,0.07942,0.01134,0.00710,0.05892,0.00841
26,0.00816,0.64975,0.09282,0.26032,0.05797,0.00828,0.01073,0.06962,0.00994
27,0.01020,0.61153,0.08736,0.25525,0.07463,0.01066,0.00413,0.06335,0.00905
28,0.00816,0.66219,0.09459,0.27377,0.05087,0.00726,0.01055,0.06265,0.00895
29,0.00510,0.73152,0.10450,0.27823,0.09541,0.01363,0.01619,0.07151,0.01021
30,0.01020,0.64854,0.09264,0.28808,0.16680,0.02382,0.00880,0.09562,0.01366
31,0.02083,0.70421,0.10164,0.25718,0.05733,0.00827,0.00028,0.04143,0.00598
32,0.02083,0.64143,0.09258,0.25649,0.04942,0.00713,0.01205,0.05589,0.00806
33,0.0,0.55264,0.07976,0.26096,0.06958,0.01004,0.01729,0.07765,0.01120
34,0.00520,0.58266,0.08410,0.28298,0.11515,0.01662,0.01924,0.09670,0.01395
35,0.01562,0.60269,0.08699,0.28333,0.13975,0.02017,0.00843,0.10466,0.01510
36,0.01562,0.66521,0.09601,0.29170,0.15304,0.02208,0.02836,0.10407,0.01502
37,0.01041,0.72693,0.10492,0.29732,0.16068,0.02319,0.01052,0.10293,0.01485
38,0.00000,0.67244,0.09705,0.29565,0.15871,0.02290,0.01046,0.10095,0.01457
39,0.00312,0.56884,0.08210,0.29440,0.14147,0.02041,0.00881,0.10815,0.01561
40,0.00000,0.47991,0.07000,0.27176,0.05589,0.00815,0.01029,0.07392,0.01078
41,0.00212,0.39652,0.05783,0.25998,0.06289,0.00917,0.01250,0.05324,0.00776
42,0.00212,0.43940,0.06409,0.26132,0.05681,0.00828,0.01167,0.05017,0.00731
43,0.00744,0.49893,0.07277,0.27285,0.10009,0.01459,0.00096,0.05499,0.00802
44,0.01595,0.53961,0.07871,0.28281,0.14763,0.02153,0.00608,0.03680,0.00536
45,0.01630,0.64799,0.09554,0.25803,0.06296,0.00928,0.00357,0.03341,0.00492
46,0.01956,0.66385,0.09788,0.26029,0.06100,0.00899,0.00617,0.03454,0.00509
47,0.01630,0.54063,0.07971,0.26506,0.04975,0.00733,0.00102,0.03256,0.00480
48,0.02173,0.52270,0.07706,0.26999,0.04533,0.00668,0.00725,0.03154,0.00465
49,0.01630,0.40887,0.06028,0.28223,0.05833,0.00860,0.00722,0.04693,0.00691
50,0.00217,0.45252,0.06672,0.28240,0.08085,0.01192,0.01124,0.04294,0.00633
