Count,Average Steering Change,Steering Change SD,Steering Change SE,Average Distance,Average Distance SD,Average Distance SE,Average Angle,Angle SD,Angle SE
1,0.0,0.0,0.0,0.00082,0.0,0.0,0.00062,.0,.0
2,0.00299,0.10169,0.01438,0.01465,0.01706,0.00241,0.01997,0.02672,0.00377
3,0.00299,0.21619,0.03057,0.04188,0.04695,0.00664,0.01466,0.02034,0.00287
4,0.00199,0.14246,0.02014,0.05914,0.05221,0.00738,0.01136,0.02167,0.00306
5,0.00499,0.14044,0.01986,0.08392,0.05559,0.00786,0.02285,0.02497,0.00353
6,0.00199,0.20492,0.02898,0.10801,0.05760,0.00814,0.01104,0.02270,0.00321
7,0.00000,0.21725,0.03072,0.12138,0.05192,0.00734,0.00778,0.01941,0.00274
8,0.00100,0.15699,0.02220,0.13494,0.05042,0.00713,0.01046,0.01972,0.00278
9,0.00000,0.14000,0.01979,0.14413,0.05309,0.00750,0.00268,0.02066,0.00292
10,0.00100,0.17874,0.02527,0.14810,0.05450,0.00770,0.00280,0.01894,0.00267
11,0.00300,0.13244,0.01872,0.15587,0.04766,0.00674,0.00807,0.02302,0.00325
12,0.00000,0.16401,0.02319,0.16066,0.04672,0.00660,0.00211,0.02060,0.00291
13,0.00300,0.15277,0.02160,0.15645,0.04647,0.00657,0.00323,0.02401,0.00339
14,0.00299,0.12783,0.01807,0.15849,0.05248,0.00742,0.00576,0.02089,0.00295
15,0.00100,0.15571,0.02202,0.16637,0.05690,0.00804,0.00499,0.01912,0.00270
16,0.00000,0.16431,0.02323,0.17124,0.05624,0.00795,0.00298,0.01766,0.00249
17,0.00000,0.14035,0.01984,0.17289,0.05660,0.00800,0.00105,0.02034,0.00287
18,0.00000,0.17291,0.02445,0.17286,0.05570,0.00787,0.00031,0.01885,0.00266
19,0.00000,0.11313,0.01599,0.17447,0.05166,0.00730,0.00039,0.01704,0.00241
20,0.00100,0.13284,0.01878,0.17537,0.05361,0.00758,0.00132,0.02180,0.00308
21,0.00000,0.19235,0.02720,0.17100,0.05903,0.00834,0.00345,0.02458,0.00347
22,0.00199,0.15262,0.02158,0.16781,0.06281,0.00888,0.00289,0.02594,0.00366
23,0.00099,0.15889,0.02247,0.16815,0.05961,0.00843,0.00263,0.02160,0.00305
24,0.00000,0.16522,0.02336,0.16842,0.05558,0.00786,0.00400,0.01999,0.00282
25,0.00000,0.17204,0.02433,0.17315,0.05309,0.00750,0.00122,0.02229,0.00315
26,0.00100,0.16293,0.02304,0.16995,0.05128,0.00725,0.00493,0.02361,0.00334
27,0.00000,0.13379,0.01892,0.16451,0.05037,0.00712,0.00276,0.02234,0.00316
28,0.00000,0.14387,0.02034,0.16258,0.05336,0.00754,0.00161,0.02468,0.00349
29,0.00199,0.14763,0.02087,0.16594,0.05310,0.00750,0.00120,0.02323,0.00328
30,0.00000,0.12288,0.01737,0.17473,0.05567,0.00787,0.00490,0.02915,0.00412
31,0.00100,0.14404,0.02037,0.18835,0.06552,0.00926,0.00367,0.02833,0.00400
32,0.00099,0.14679,0.02075,0.19704,0.07964,0.01126,0.00292,0.02747,0.00388
33,0.00000,0.14212,0.02009,0.19737,0.10238,0.01447,0.00683,0.02540,0.00359
34,0.00199,0.15555,0.02199,0.19730,0.12673,0.01792,0.00281,0.02779,0.00393
35,0.00000,0.16911,0.02391,0.20199,0.15216,0.02151,0.00274,0.03052,0.00431
36,0.00000,0.16812,0.02401,0.18123,0.06083,0.00869,0.00068,0.02188,0.00312
37,0.00306,0.13416,0.01916,0.18187,0.06062,0.00866,0.00151,0.02151,0.00307
38,0.00000,0.12657,0.01808,0.18223,0.05842,0.00834,0.00164,0.01547,0.00221
39,0.00000,0.12896,0.01842,0.18069,0.05754,0.00822,0.00054,0.02306,0.00329
40,0.00204,0.13052,0.01864,0.18109,0.05611,0.00801,0.00011,0.02266,0.00323
41,0.00306,0.12873,0.01839,0.17947,0.05551,0.00793,0.00221,0.01893,0.00270
42,0.00204,0.13399,0.01914,0.17704,0.05735,0.00819,0.00072,0.01813,0.00259
43,0.00000,0.13362,0.01908,0.17781,0.05562,0.00794,0.00151,0.02317,0.00331
44,0.00000,0.13664,0.01952,0.18093,0.05485,0.00783,0.00352,0.01675,0.00239
45,0.00000,0.10497,0.01499,0.18688,0.05342,0.00763,0.00491,0.01889,0.00269
46,0.00000,0.12616,0.01802,0.19017,0.05715,0.00816,0.00000,0.02588,0.00369
47,0.00102,0.15235,0.02176,0.19236,0.05408,0.00772,0.00707,0.03379,0.00482
48,0.00000,0.13776,0.01968,0.19929,0.06804,0.00972,0.00186,0.04912,0.00701
49,0.00102,0.14690,0.02098,0.21381,0.12128,0.01732,0.00700,0.06458,0.00922
50,0.00000,0.12163,0.01737,0.22367,0.20218,0.02888,0.01444,0.07486,0.01069
51,0.00104,0.12352,0.01782,0.19266,0.06648,0.00959,0.00100,0.02084,0.00300
52,0.00000,0.14965,0.02160,0.19441,0.06476,0.00934,0.00413,0.02339,0.00337
53,0.00208,0.15443,0.02229,0.19662,0.06456,0.00931,0.00131,0.02284,0.00329
54,0.00104,0.14487,0.02091,0.19262,0.06955,0.01003,0.00330,0.02146,0.00309
55,0.00000,0.12289,0.01773,0.18802,0.06789,0.00979,0.00415,0.02129,0.00307
56,0.00000,0.12909,0.01863,0.18537,0.06455,0.00931,0.00165,0.01845,0.00266
57,0.00000,0.11725,0.01692,0.18766,0.05864,0.00846,0.00075,0.01702,0.00245
58,0.0,0.12541,0.01810,0.18537,0.05615,0.00810,0.00350,0.01914,0.00276
59,0.00104,0.16409,0.02368,0.17945,0.05798,0.00836,0.00504,0.02133,0.00307
60,0.00000,0.16677,0.02407,0.17285,0.05914,0.00853,0.00400,0.01892,0.00273
61,0.00000,0.15343,0.02214,0.17196,0.06001,0.00866,0.00303,0.02126,0.00306
62,0.00104,0.13520,0.01951,0.17372,0.06077,0.00877,0.00075,0.02297,0.00331
63,0.00208,0.15239,0.02199,0.17193,0.06215,0.00897,0.00086,0.02479,0.00357
64,0.00000,0.15645,0.02258,0.17330,0.06319,0.00912,0.00293,0.01903,0.00274
65,0.00104,0.12561,0.01813,0.17106,0.05870,0.00847,0.00687,0.01760,0.00254
66,0.00000,0.12374,0.01786,0.16715,0.05636,0.00813,0.00290,0.02125,0.00306
67,0.00000,0.13692,0.01976,0.17493,0.05401,0.00779,0.00674,0.02268,0.00327
68,0.00000,0.15579,0.02248,0.18048,0.05758,0.00831,0.00202,0.02316,0.00334
69,0.00208,0.16232,0.02342,0.18149,0.06030,0.00870,0.00152,0.02139,0.00308
70,0.00312,0.12222,0.01764,0.17770,0.06129,0.00884,0.00489,0.02399,0.00346
71,0.00208,0.14140,0.02041,0.17176,0.06544,0.00944,0.00426,0.02436,0.00351
72,0.00104,0.16535,0.02386,0.17071,0.06845,0.00988,0.00125,0.02120,0.00306
73,0.00104,0.17032,0.02458,0.17429,0.06261,0.00903,0.00174,0.02741,0.00395
74,0.00000,0.16329,0.02357,0.17617,0.05696,0.00822,0.00001,0.02228,0.00321
75,0.00000,0.15241,0.02199,0.17609,0.05357,0.00773,0.00294,0.02299,0.00331
76,0.00208,0.14539,0.02098,0.17198,0.05380,0.00776,0.00462,0.02143,0.00309
77,0.00000,0.12747,0.01839,0.17020,0.05383,0.00777,0.00063,0.02407,0.00347
78,0.00000,0.15343,0.02214,0.17475,0.05855,0.00845,0.00454,0.02078,0.00299
79,0.00104,0.11791,0.01702,0.17868,0.05748,0.00829,0.00025,0.02169,0.00313
80,0.00104,0.16598,0.02395,0.17427,0.05625,0.00811,0.00834,0.02425,0.00350
81,0.00208,0.15341,0.02214,0.16590,0.06643,0.00958,0.00413,0.02055,0.00296
82,0.00312,0.12136,0.01751,0.16581,0.07351,0.01061,0.00239,0.02019,0.00291
83,0.00208,0.12498,0.01803,0.17129,0.07427,0.01072,0.00287,0.01875,0.00270
84,0.00104,0.10332,0.01491,0.17338,0.07070,0.01020,0.00487,0.02108,0.00304
85,0.00000,0.17998,0.02597,0.17072,0.06493,0.00937,0.00389,0.02991,0.00431
86,0.0,0.20791,0.03001,0.17045,0.06687,0.00965,0.00253,0.02230,0.00321
87,0.00000,0.14433,0.02083,0.16961,0.07247,0.01046,0.00389,0.02763,0.00398
88,0.00000,0.14860,0.02144,0.17025,0.08086,0.01167,0.00062,0.02434,0.00351
89,0.00000,0.15172,0.02189,0.17884,0.08042,0.01160,0.00421,0.02486,0.00358
90,0.00000,0.19552,0.02822,0.18209,0.08075,0.01165,0.00256,0.02549,0.00367
91,0.00000,0.13424,0.01937,0.17705,0.08591,0.01240,0.00486,0.02581,0.00372
92,0.00000,0.12541,0.01810,0.17837,0.08844,0.01276,0.00258,0.02308,0.00333
93,0.00000,0.17230,0.02486,0.17442,0.09225,0.01331,0.00493,0.02478,0.00357
