Count,Average Steering Change,Steering Change SD,Steering Change SE,Average Distance,Average Distance SD,Average Distance SE,Average Angle,Angle SD,Angle SE
1,0.00625,0.33395,0.06816,0.03888,0.00961,0.00196,0.01384,0.06175,0.01260
2,0.02708,1.10632,0.22582,0.11487,0.04556,0.00929,0.02648,0.05258,0.01073
3,0.03750,0.69465,0.14179,0.10626,0.07902,0.01613,0.00031,0.07478,0.01526
4,0.03124,0.57929,0.11824,0.09666,0.08587,0.01752,0.01788,0.07092,0.01447
5,0.00208,0.69962,0.14281,0.10674,0.08973,0.01831,0.00024,0.06715,0.01370
6,0.00416,0.81520,0.16640,0.11712,0.07859,0.01604,0.01423,0.05525,0.01127
7,0.00000,0.89337,0.18235,0.10501,0.06480,0.01322,0.00516,0.08059,0.01645
8,0.00000,0.96165,0.19629,0.09337,0.07157,0.01460,0.01725,0.06543,0.01335
9,0.04166,0.59505,0.12146,0.10662,0.06721,0.01372,0.00207,0.06898,0.01408
10,0.02083,0.83913,0.17128,0.10087,0.07647,0.01560,0.00834,0.07566,0.01544
11,0.00625,1.06842,0.21809,0.11558,0.06240,0.01273,0.02296,0.07461,0.01523
12,0.03541,1.07901,0.22025,0.11270,0.08259,0.01685,0.02124,0.07786,0.01589
13,0.01666,1.08653,0.22178,0.12703,0.08353,0.01705,0.00920,0.05574,0.01137
14,0.01458,0.96722,0.19743,0.11446,0.07760,0.01584,0.01468,0.08246,0.01683
15,0.03750,1.01069,0.20630,0.10578,0.07594,0.01550,0.00367,0.07911,0.01614
16,0.01458,1.06872,0.21815,0.11160,0.07064,0.01442,0.01219,0.05976,0.01219
17,0.04166,0.74241,0.15154,0.12544,0.05786,0.01181,0.00227,0.07883,0.01609
18,0.04166,0.90699,0.18513,0.12729,0.09711,0.01982,0.01478,0.06281,0.01282
19,0.01249,0.99207,0.20250,0.13445,0.10525,0.02148,0.00682,0.05974,0.01219
20,0.04166,1.00671,0.20549,0.12096,0.11232,0.02292,0.00506,0.08322,0.01698
21,0.03750,0.95886,0.19572,0.14303,0.12066,0.02463,0.02860,0.06523,0.01331
22,0.03541,0.85919,0.17538,0.16658,0.11684,0.02385,0.01837,0.06021,0.01229
23,0.00000,0.88187,0.18001,0.16256,0.10322,0.02107,0.01586,0.06668,0.01361
24,0.02708,1.07296,0.21901,0.15908,0.09773,0.01995,0.00148,0.06897,0.01407
25,0.01458,0.81464,0.16628,0.15038,0.11540,0.02355,0.00591,0.06843,0.01396
26,0.04166,1.28295,0.26188,0.12721,0.12542,0.02560,0.00318,0.05792,0.01182
27,0.02499,0.97135,0.19827,0.12958,0.11967,0.02442,0.01455,0.06585,0.01344
28,0.03750,1.03453,0.21117,0.12116,0.09543,0.01948,0.00108,0.06685,0.01364
29,0.04166,1.02892,0.21002,0.11232,0.09043,0.01845,0.00302,0.08558,0.01746
30,0.00833,1.01720,0.20763,0.11938,0.10574,0.02158,0.00806,0.04983,0.01017
31,0.02708,0.97114,0.19823,0.13319,0.10351,0.02112,0.00865,0.06315,0.01289
32,0.04166,0.64511,0.13168,0.14304,0.10431,0.02129,0.01221,0.06780,0.01384
33,0.01666,0.72308,0.14759,0.16096,0.10659,0.02175,0.02003,0.06890,0.01406
34,0.01041,0.76946,0.15706,0.15361,0.10908,0.02226,0.03170,0.06591,0.01345
35,0.01666,0.82596,0.16859,0.15553,0.11950,0.02439,0.00634,0.07063,0.01441
36,0.04166,1.01546,0.20728,0.14852,0.13181,0.02690,0.00215,0.05990,0.01222
37,0.00000,0.98414,0.20088,0.12747,0.11567,0.02361,0.01119,0.07198,0.01469
38,0.02708,1.13989,0.23268,0.12744,0.10821,0.02208,0.01348,0.05834,0.01190
39,0.03541,0.94906,0.19372,0.14107,0.11355,0.02317,0.01157,0.06543,0.01335
40,0.04166,0.75203,0.15350,0.13605,0.11213,0.02288,0.00405,0.06475,0.01321
41,0.04166,0.95007,0.19393,0.12296,0.12966,0.02646,0.01208,0.05130,0.01047
42,0.00416,0.91354,0.18647,0.11964,0.12449,0.02541,0.00390,0.06353,0.01296
43,0.02708,1.10651,0.22586,0.12634,0.10840,0.02212,0.00801,0.06680,0.01363
44,0.02499,1.13862,0.23241,0.14737,0.11051,0.02255,0.01421,0.06232,0.01272
45,0.01666,1.07902,0.22025,0.17115,0.11309,0.02308,0.00073,0.05519,0.01126
46,0.03541,0.89039,0.18175,0.17688,0.11354,0.02317,0.00481,0.06195,0.01264
47,0.04166,0.93970,0.19181,0.15394,0.11906,0.02430,0.02287,0.05838,0.01191
48,0.03541,0.79313,0.16189,0.12545,0.12893,0.02631,0.02295,0.06187,0.01262
49,0.03750,1.00106,0.20434,0.13367,0.11818,0.02412,0.00788,0.05605,0.01144
50,0.04166,0.97827,0.19968,0.15046,0.10769,0.02198,0.03752,0.07025,0.01434
51,0.03749,1.18147,0.24116,0.14184,0.11028,0.02251,0.00210,0.07438,0.01518
52,0.01458,1.00368,0.20487,0.14719,0.12234,0.02497,0.00115,0.06180,0.01261
53,0.03749,0.96190,0.19634,0.16735,0.11054,0.02256,0.00547,0.05558,0.01134
54,0.04166,0.86200,0.17595,0.17401,0.11697,0.02387,0.00094,0.06834,0.01395
55,0.02708,1.02996,0.21024,0.17136,0.13598,0.02775,0.01895,0.05266,0.01075
56,0.01041,0.98783,0.20164,0.19795,0.11572,0.02362,0.00657,0.06914,0.01411
57,0.01666,0.77884,0.15898,0.21211,0.10218,0.02085,0.00205,0.05231,0.01067
58,0.04166,0.76235,0.15561,0.22318,0.11866,0.02422,0.01424,0.06240,0.01273
59,0.02708,0.92544,0.18890,0.21045,0.13785,0.02813,0.01047,0.06700,0.01367
60,0.03541,0.90432,0.18459,0.22874,0.15201,0.03103,0.01862,0.07579,0.01547
61,0.03125,0.72554,0.14810,0.22841,0.15580,0.03180,0.01980,0.06744,0.01376
62,0.00000,0.96910,0.19781,0.20010,0.14316,0.02922,0.02692,0.06124,0.01250
63,0.00625,0.99512,0.20312,0.17537,0.13263,0.02707,0.00972,0.07305,0.01491
64,0.04166,0.98844,0.20176,0.14949,0.13439,0.02743,0.00284,0.05562,0.01135
65,0.02708,1.02692,0.20962,0.15444,0.12571,0.02566,0.00483,0.06631,0.01353
66,0.01666,0.99180,0.20245,0.16527,0.15012,0.03064,0.01016,0.05457,0.01113
67,0.0,0.89942,0.18359,0.18270,0.15088,0.03079,0.00630,0.05953,0.01215
68,0.00624,0.88391,0.18042,0.18063,0.12909,0.02635,0.00769,0.07968,0.01626
69,0.00652,0.98115,0.20458,0.16833,0.12433,0.02592,0.01271,0.07514,0.01566
70,0.03695,1.06416,0.22189,0.16968,0.13281,0.02769,0.00372,0.06018,0.01254
71,0.04347,1.09309,0.22792,0.18925,0.12890,0.02687,0.01384,0.06208,0.01294
72,0.04347,1.08970,0.22721,0.20109,0.13280,0.02769,0.03783,0.07847,0.01636
73,0.02826,0.93038,0.19399,0.20621,0.13558,0.02827,0.00428,0.05410,0.01128
74,0.04347,0.75300,0.15701,0.18588,0.12828,0.02674,0.02194,0.06504,0.01356
75,0.04347,0.86744,0.18087,0.18609,0.12562,0.02619,0.00718,0.06523,0.01360
76,0.01521,0.96113,0.20041,0.18893,0.12022,0.02506,0.00296,0.06827,0.01423
77,0.02826,1.01154,0.21092,0.17325,0.12966,0.02703,0.00510,0.05466,0.01139
78,0.01521,0.90510,0.18872,0.14983,0.13074,0.02726,0.02539,0.05271,0.01099
79,0.02826,0.82195,0.17138,0.14446,0.11870,0.02475,0.01683,0.05799,0.01209
80,0.04347,0.97359,0.20300,0.14982,0.11068,0.02307,0.02284,0.05680,0.01184
81,0.03913,0.86990,0.18138,0.17800,0.08992,0.01875,0.02633,0.06477,0.01350
82,0.02608,1.01883,0.21244,0.18024,0.10508,0.02191,0.01932,0.06789,0.01415
83,0.02826,1.10087,0.22954,0.18205,0.12783,0.02665,0.01015,0.07288,0.01519
84,0.02608,0.86122,0.17957,0.17666,0.12546,0.02616,0.00361,0.07462,0.01556
85,0.02826,1.01036,0.21067,0.18094,0.10387,0.02165,0.00103,0.08164,0.01702
86,0.03695,0.98964,0.20635,0.15881,0.09703,0.02023,0.01917,0.08894,0.01854
87,0.04347,0.94848,0.19777,0.16015,0.09837,0.02051,0.00058,0.05683,0.01185
88,0.01739,1.01237,0.21109,0.15355,0.10722,0.02235,0.00161,0.07205,0.01502
89,0.04347,0.91012,0.18977,0.13833,0.09946,0.02073,0.00444,0.07609,0.01586
90,0.04347,0.71586,0.14926,0.13769,0.10017,0.02088,0.00838,0.07003,0.01460
91,0.03695,0.87962,0.18341,0.14183,0.10155,0.02117,0.01462,0.06398,0.01334
92,0.02826,1.09998,0.22936,0.15621,0.11294,0.02354,0.00837,0.07319,0.01526
93,0.01739,1.02093,0.21287,0.14956,0.11898,0.02480,0.00337,0.06888,0.01436
94,0.03695,0.75111,0.15661,0.14961,0.10793,0.02250,0.00261,0.06763,0.01410
95,0.04347,0.82413,0.17184,0.17153,0.12567,0.02620,0.00812,0.06756,0.01408
96,0.01086,0.92618,0.19312,0.16523,0.14487,0.03020,0.01314,0.07026,0.01465
97,0.04347,0.94826,0.19772,0.16971,0.12599,0.02627,0.01284,0.07498,0.01563
98,0.02826,1.14348,0.23843,0.16822,0.11168,0.02328,0.00923,0.09047,0.01886
99,0.01304,0.76146,0.15877,0.16125,0.13448,0.02804,0.02725,0.08642,0.01802
100,0.02608,1.05055,0.21905,0.17454,0.13371,0.02788,0.00121,0.07369,0.01536
101,0.01086,0.98067,0.20448,0.17230,0.11398,0.02376,0.00295,0.08061,0.01681
102,0.01086,0.85731,0.17876,0.16474,0.11845,0.02470,0.00778,0.06815,0.01421
103,0.03260,0.72029,0.15019,0.14963,0.11543,0.02406,0.03449,0.04328,0.00902
104,0.00217,0.81086,0.16907,0.13374,0.09832,0.02050,0.00559,0.07200,0.01501
105,0.00217,1.03193,0.21517,0.12901,0.09769,0.02037,0.03342,0.06586,0.01373
106,0.01521,0.82335,0.17168,0.13082,0.10663,0.02223,0.00328,0.07330,0.01528
107,0.01739,0.86484,0.18033,0.13375,0.11643,0.02427,0.00037,0.06860,0.01430
108,0.03260,0.99363,0.20718,0.13301,0.12612,0.02629,0.00655,0.05449,0.01136
109,0.02173,0.84965,0.17716,0.13598,0.11686,0.02436,0.01862,0.05269,0.01098
110,0.01086,1.10058,0.22948,0.15138,0.10559,0.02201,0.01421,0.05778,0.01204
111,0.0,1.01777,0.21222,0.14540,0.09422,0.01964,0.00102,0.07106,0.01481
112,0.01739,0.89072,0.18572,0.12395,0.09642,0.02010,0.02514,0.06706,0.01398
113,0.03260,0.74053,0.15441,0.12225,0.10312,0.02150,0.01504,0.07566,0.01577
114,0.04347,0.62472,0.13026,0.14168,0.11318,0.02359,0.01313,0.05788,0.01206
115,0.02608,0.91436,0.19065,0.15188,0.12387,0.02583,0.00806,0.06066,0.01264
116,0.01086,0.95370,0.19886,0.16448,0.12068,0.02516,0.01201,0.06544,0.01364
117,0.03695,1.08929,0.22713,0.16664,0.13454,0.02805,0.01087,0.05226,0.01089
118,0.03913,1.04402,0.21769,0.15896,0.13911,0.02900,0.00266,0.06572,0.01370
119,0.00652,0.89604,0.18683,0.16771,0.11439,0.02385,0.00111,0.06100,0.01272
120,0.00652,0.84997,0.17723,0.19326,0.11981,0.02498,0.01443,0.05046,0.01052
121,0.04347,1.07887,0.22496,0.19120,0.12109,0.02524,0.00943,0.06632,0.01383
122,0.01304,1.02046,0.21278,0.16585,0.12493,0.02605,0.01575,0.08695,0.01813
123,0.03913,0.78739,0.16418,0.15420,0.11288,0.02353,0.00486,0.07490,0.01561
124,0.03260,1.00926,0.21044,0.16221,0.10740,0.02239,0.02320,0.06451,0.01345
125,0.04347,1.06671,0.22242,0.18260,0.11039,0.02301,0.00307,0.07444,0.01552
126,0.00434,1.13222,0.23608,0.18623,0.11283,0.02352,0.01723,0.06801,0.01418
127,0.00434,0.96198,0.20058,0.16269,0.13763,0.02869,0.01076,0.08033,0.01675
128,0.04347,1.03212,0.21521,0.15451,0.13692,0.02855,0.00979,0.06271,0.01307
129,0.03913,1.08657,0.22656,0.15393,0.13007,0.02712,0.00394,0.06702,0.01397
130,0.03913,1.10816,0.23106,0.15900,0.13249,0.02762,0.01078,0.06673,0.01391
131,0.03695,1.04061,0.21698,0.17545,0.14724,0.03070,0.01198,0.05115,0.01066
132,0.00000,0.72935,0.15208,0.19585,0.15794,0.03293,0.00049,0.06447,0.01344
133,0.03260,1.04897,0.21872,0.19676,0.15053,0.03138,0.01512,0.06348,0.01323
134,0.03695,0.87354,0.18214,0.19589,0.15788,0.03292,0.00894,0.06757,0.01409
