Count,Average Steering Change,Steering Change SD,Steering Change SE,Average Distance,Average Distance SD,Average Distance SE,Average Angle,Angle SD,Angle SE
1,0.00299,0.37126,0.05250,0.03807,0.00904,0.00127,0.02557,0.05618,0.00794
2,0.00500,0.90156,0.12750,0.11992,0.04837,0.00684,0.05029,0.05338,0.00754
3,0.00000,0.73061,0.10332,0.14869,0.10225,0.01446,0.04309,0.05671,0.00802
4,0.00300,0.88760,0.12552,0.18539,0.11173,0.01580,0.02104,0.05274,0.00745
5,0.00600,0.76214,0.10778,0.20828,0.12681,0.01793,0.01198,0.05785,0.00818
6,0.00700,0.83138,0.11757,0.22916,0.11978,0.01694,0.01461,0.06009,0.00849
7,0.00100,0.94045,0.13299,0.24684,0.11665,0.01649,0.00654,0.06674,0.00943
8,0.00000,0.88662,0.12538,0.24129,0.12338,0.01744,0.02032,0.06915,0.00977
9,0.01000,0.96917,0.13706,0.21523,0.12407,0.01754,0.02358,0.07412,0.01048
10,0.01200,0.86991,0.12302,0.21500,0.13102,0.01852,0.02722,0.06445,0.00911
11,0.00099,0.86709,0.12262,0.24020,0.12694,0.01795,0.02601,0.05964,0.00843
12,0.00199,1.01276,0.14322,0.25302,0.11817,0.01671,0.00792,0.06779,0.00958
13,0.00699,0.67985,0.09614,0.23853,0.10936,0.01546,0.02487,0.08353,0.01181
14,0.01999,0.79385,0.11226,0.22662,0.12030,0.01701,0.00118,0.06705,0.00948
15,0.00700,0.74973,0.10602,0.22723,0.13520,0.01912,0.01089,0.06897,0.00975
16,0.00500,0.89068,0.12596,0.23392,0.15361,0.02172,0.00117,0.07275,0.01028
17,0.01200,0.96138,0.13595,0.25449,0.16983,0.02401,0.01444,0.07022,0.00993
18,0.02000,0.85778,0.12130,0.26803,0.17586,0.02487,0.01414,0.07498,0.01060
19,0.00000,0.87229,0.12336,0.28663,0.17940,0.02537,0.01837,0.05818,0.00822
20,0.01699,0.83202,0.11766,0.29070,0.17482,0.02472,0.00044,0.07594,0.01074
21,0.01999,0.91509,0.12941,0.29301,0.17621,0.02492,0.00364,0.06310,0.00892
22,0.00800,0.81340,0.11503,0.29796,0.17846,0.02523,0.00456,0.05788,0.00818
23,0.00000,0.84752,0.11985,0.28496,0.17442,0.02466,0.01130,0.06673,0.00943
24,0.01699,0.95971,0.13572,0.28192,0.17294,0.02445,0.00871,0.07315,0.01034
25,0.02000,0.95686,0.13532,0.28950,0.18253,0.02581,0.01565,0.06574,0.00929
26,0.00600,0.90711,0.12828,0.30105,0.18775,0.02655,0.00358,0.06265,0.00886
27,0.01699,0.89036,0.12591,0.29661,0.18343,0.02594,0.01669,0.06680,0.00944
28,0.00000,0.91230,0.12901,0.28804,0.17028,0.02408,0.00831,0.07533,0.01065
29,0.00599,0.83597,0.11822,0.28055,0.17607,0.02490,0.00386,0.07159,0.01012
30,0.01200,0.84086,0.11891,0.28084,0.18390,0.02600,0.00431,0.06178,0.00873
31,0.01999,0.74565,0.10545,0.28358,0.17664,0.02498,0.00047,0.07224,0.01021
32,0.00700,0.89072,0.12596,0.28730,0.17302,0.02446,0.00901,0.05476,0.00774
33,0.00800,0.94743,0.13398,0.30531,0.18124,0.02563,0.02690,0.06496,0.00918
34,0.02000,1.00463,0.14207,0.32180,0.19042,0.02693,0.00935,0.05684,0.00803
35,0.00800,1.06265,0.15028,0.32771,0.19410,0.02745,0.00205,0.06922,0.00978
36,0.01200,0.96294,0.13618,0.33525,0.19675,0.02782,0.00413,0.06359,0.00899
37,0.01800,0.86658,0.12255,0.33514,0.19808,0.02801,0.00205,0.06890,0.00974
38,0.01699,0.93533,0.13227,0.33610,0.18993,0.02686,0.00529,0.07992,0.01130
39,0.01999,0.92676,0.13106,0.33640,0.19079,0.02698,0.00832,0.07826,0.01106
40,0.01999,0.92795,0.13123,0.31024,0.18965,0.02682,0.02939,0.06870,0.00971
41,0.00999,1.02435,0.14486,0.30099,0.19789,0.02798,0.01126,0.07242,0.01024
42,0.00999,0.95362,0.13486,0.30833,0.19061,0.02695,0.01041,0.07826,0.01106
43,0.02000,1.07582,0.15214,0.30545,0.17255,0.02440,0.01002,0.08819,0.01247
44,0.00999,0.99644,0.14091,0.29423,0.16855,0.02383,0.01190,0.08586,0.01214
45,0.00700,0.86180,0.12187,0.30533,0.17613,0.02490,0.00240,0.05847,0.00826
46,0.01799,0.99628,0.14089,0.31749,0.18743,0.02650,0.00503,0.05410,0.00765
47,0.00000,0.96581,0.13658,0.32064,0.18825,0.02662,0.00264,0.07064,0.00999
48,0.00700,0.97841,0.13836,0.32197,0.18345,0.02594,0.00165,0.08149,0.01152
49,0.00000,0.90216,0.12758,0.32868,0.17996,0.02545,0.01494,0.06992,0.00988
50,0.00999,0.90282,0.12767,0.33725,0.17763,0.02512,0.01175,0.08793,0.01243
51,0.02000,0.87321,0.12349,0.34249,0.17816,0.02519,0.00334,0.10740,0.01518
52,0.00499,0.89918,0.12716,0.37210,0.17746,0.02509,0.00055,0.10367,0.01466
53,0.01000,1.05394,0.14905,0.38530,0.22651,0.03203,0.00452,0.08385,0.01185
54,0.00729,0.87279,0.12597,0.35255,0.19225,0.02774,0.00783,0.07242,0.01045
55,0.01041,0.83291,0.12022,0.36244,0.16929,0.02443,0.00649,0.07605,0.01097
56,0.01249,0.95658,0.13807,0.35691,0.15837,0.02285,0.01365,0.07950,0.01147
57,0.01354,0.91740,0.13241,0.34298,0.16260,0.02346,0.01318,0.07853,0.01133
58,0.02083,1.07837,0.15565,0.34831,0.16800,0.02424,0.00734,0.07579,0.01093
59,0.02083,1.10725,0.15981,0.35503,0.18079,0.02609,0.00921,0.06802,0.00981
60,0.01562,0.96399,0.13914,0.36345,0.18315,0.02643,0.00476,0.08266,0.01193
61,0.00520,0.92258,0.13316,0.35141,0.17753,0.02562,0.01793,0.08506,0.01227
62,0.00833,1.09679,0.15830,0.34787,0.19199,0.02771,0.01736,0.09975,0.01439
63,0.01041,1.11607,0.16109,0.35486,0.22314,0.03220,0.01249,0.11260,0.01625
64,0.02083,0.86961,0.12551,0.35782,0.26779,0.03865,0.00105,0.08715,0.01257
65,0.01276,0.90421,0.13189,0.33701,0.21251,0.03099,0.02638,0.09546,0.01392
66,0.02127,0.96462,0.14070,0.33243,0.21377,0.03118,0.00094,0.09001,0.01312
67,0.01063,1.09042,0.15905,0.32792,0.21928,0.03198,0.00755,0.07537,0.01099
68,0.02127,0.95959,0.13997,0.32712,0.20804,0.03034,0.00391,0.09588,0.01398
69,0.02127,0.95615,0.13946,0.33885,0.19094,0.02785,0.01815,0.09997,0.01458
70,0.01914,0.84031,0.12257,0.33250,0.19123,0.02789,0.03310,0.10557,0.01539
71,0.02127,0.91864,0.13399,0.32434,0.20001,0.02917,0.01780,0.11164,0.01628
72,0.01382,1.09158,0.15922,0.32328,0.21024,0.03066,0.00510,0.07016,0.01023
73,0.01304,1.04753,0.15445,0.30554,0.17354,0.02558,0.00612,0.07583,0.01118
74,0.00326,1.14698,0.16911,0.30137,0.16176,0.02385,0.01552,0.08904,0.01312
75,0.01413,1.09557,0.16153,0.29632,0.18090,0.02667,0.02035,0.11889,0.01753
76,0.00543,1.09639,0.16165,0.30253,0.18319,0.02701,0.01381,0.14434,0.02128
77,0.02173,1.01186,0.14919,0.32734,0.21602,0.03185,0.01881,0.14390,0.02121
78,0.02173,0.92487,0.13636,0.34997,0.25126,0.03704,0.02320,0.10800,0.01592
79,0.01666,0.86352,0.12872,0.34377,0.25725,0.03834,0.00222,0.07317,0.01090
80,0.01511,1.08668,0.16571,0.29844,0.18090,0.02758,0.01106,0.06178,0.00942
81,0.00581,1.04063,0.15869,0.30330,0.17334,0.02643,0.01139,0.06951,0.01060
82,0.00465,0.87629,0.13363,0.30727,0.18994,0.02896,0.00829,0.07253,0.01106
83,0.00581,0.93000,0.14182,0.29982,0.19159,0.02921,0.01506,0.07139,0.01088
84,0.01976,0.98731,0.15056,0.29116,0.20121,0.03068,0.00532,0.07722,0.01177
85,0.00813,1.16074,0.17701,0.30774,0.22526,0.03435,0.01989,0.08960,0.01366
86,0.01547,0.98666,0.15224,0.28756,0.18001,0.02777,0.01396,0.08211,0.01266
87,0.02380,0.95064,0.14668,0.27992,0.18754,0.02893,0.00420,0.07415,0.01144
88,0.01785,0.92058,0.14204,0.27341,0.18709,0.02886,0.00674,0.07516,0.01159
89,0.00595,0.85169,0.13141,0.26532,0.18409,0.02840,0.01124,0.07108,0.01096
90,0.01785,0.88920,0.13720,0.27678,0.18058,0.02786,0.00990,0.05936,0.00916
91,0.00952,1.08321,0.16714,0.29788,0.19466,0.03003,0.01104,0.07205,0.01111
92,0.01547,1.02134,0.15759,0.31741,0.21225,0.03275,0.00985,0.07368,0.01136
93,0.01785,1.06981,0.16507,0.32654,0.21360,0.03295,0.00061,0.08199,0.01265
94,0.00000,1.05518,0.16479,0.31276,0.19657,0.03069,0.00449,0.07488,0.01169
95,0.00975,1.03058,0.16094,0.31421,0.20679,0.03229,0.00055,0.05742,0.00896
96,0.02439,0.98247,0.15343,0.31068,0.20058,0.03132,0.00502,0.07570,0.01182
97,0.02195,1.04694,0.16350,0.31149,0.19548,0.03052,0.00520,0.06667,0.01041
98,0.01829,0.97021,0.15152,0.31477,0.18743,0.02927,0.00353,0.07202,0.01124
99,0.02439,0.87951,0.13735,0.30712,0.17341,0.02708,0.01720,0.06673,0.01042
100,0.00000,0.92062,0.14377,0.29488,0.17638,0.02754,0.00290,0.05267,0.00822
101,0.01219,1.03692,0.16194,0.30301,0.17926,0.02799,0.01697,0.06357,0.00992
102,0.02073,0.87317,0.13636,0.31175,0.17208,0.02687,0.00163,0.06893,0.01076
103,0.01829,0.81425,0.12716,0.30976,0.16234,0.02535,0.00627,0.06416,0.01002
104,0.02439,0.85033,0.13279,0.30555,0.15312,0.02391,0.00406,0.05707,0.00891
105,0.00000,0.90425,0.14122,0.28317,0.15084,0.02355,0.02448,0.06777,0.01058
106,0.00975,0.99830,0.15590,0.26665,0.15406,0.02406,0.00532,0.08304,0.01296
